427,554.842,406901,272209,1.33402e-05,2232.72
428,553.65,415676,271273,1.33949e-05,2236.98
429,552.453,424593,270333,1.34497e-05,2241.24
430,551.25,433654,269387,1.35046e-05,2245.48
431,550.043,442861,268436,1.35596e-05,2249.72
432,548.83,452214,267479,1.36147e-05,2253.95
433,547.611,461717,266518,1.36699e-05,2258.18
434,546.387,471369,265550,1.37252e-05,2262.39
435,545.158,481173,264578,1.37806e-05,2266.6
436,543.923,491130,263599,1.38361e-05,2270.8
437,542.682,501241,262615,1.38917e-05,2275
438,541.436,511509,261625,1.39474e-05,2279.18
439,540.183,521935,260628,1.40031e-05,2283.36
440,538.925,532520,259626,1.4059e-05,2287.53
441,537.66,543266,258618,1.4115e-05,2291.69
442,536.39,554175,257603,1.4171e-05,2295.85
443,535.113,565248,256583,1.42272e-05,2300
444,533.829,576487,255555,1.42834e-05,2304.14
445,532.539,587893,254521,1.43398e-05,2308.27
446,531.243,599468,253481,1.43962e-05,2312.4
447,529.94,611214,252433,1.44527e-05,2316.51
448,528.629,623132,251379,1.45094e-05,2320.63
449,527.312,635224,250318,1.45661e-05,2324.73
450,525.988,647492,249250,1.46229e-05,2328.82
451,524.657,659937,248174,1.46798e-05,2332.91
452,523.318,672561,247091,1.47368e-05,2336.99
453,521.972,685365,246000,1.47939e-05,2341.06
454,520.618,698352,244902,1.48511e-05,2345.13
455,519.256,711523,243796,1.49084e-05,2349.18
456,517.886,724880,242682,1.49658e-05,2353.23
457,516.509,738425,241559,1.50233e-05,2357.28
458,515.123,752158,240429,1.50809e-05,2361.31
459,513.728,766083,239290,1.51386e-05,2365.34
460,512.325,780200,238142,1.51963e-05,2369.36
461,510.914,794512,236986,1.52542e-05,2373.37
462,509.493,809020,235820,1.53121e-05,2377.38
463,508.063,823726,234646,1.53702e-05,2381.37
464,506.624,838632,233462,1.54283e-05,2385.36
465,505.176,853739,232269,1.54866e-05,2389.35
466,503.718,869050,231066,1.55449e-05,2393.32
467,502.25,884566,229852,1.56033e-05,2397.29
468,500.771,900290,228629,1.56618e-05,2401.25
469,499.283,916222,227395,1.57204e-05,2405.2
470,497.783,932365,226151,1.57791e-05,2409.15
471,496.273,948721,224896,1.58379e-05,2413.08
472,494.752,965291,223629,1.58968e-05,2417.01
473,493.22,982078,222351,1.59558e-05,2420.94
474,491.675,999083,221062,1.60149e-05,2424.85
475,490.119,1.01631e+06,219760,1.60741e-05,2428.76
476,488.551,1.03376e+06,218447,1.61333e-05,2432.66
477,486.97,1.05143e+06,217120,1.61927e-05,2436.56
478,485.376,1.06933e+06,215781,1.62522e-05,2440.44
479,483.769,1.08745e+06,214428,1.63117e-05,2444.32
480,482.148,1.10581e+06,213062,1.63713e-05,2448.19
481,480.514,1.1244e+06,211682,1.64311e-05,2452.06
482,478.865,1.14322e+06,210288,1.64909e-05,2455.92
483,477.201,1.16227e+06,208879,1.65508e-05,2459.77
484,475.522,1.18157e+06,207454,1.66108e-05,2463.61
485,473.828,1.20111e+06,206014,1.66709e-05,2467.45
486,472.118,1.22088e+06,204558,1.67311e-05,2471.28
487,470.391,1.24091e+06,203086,1.67914e-05,2475.1
488,468.647,1.26118e+06,201596,1.68518e-05,2478.91
489,466.885,1.28169e+06,200089,1.69123e-05,2482.72
490,465.106,1.30246e+06,198564,1.69729e-05,2486.52
491,463.307,1.32348e+06,197020,1.70335e-05,2490.31
492,461.49,1.34476e+06,195456,1.70943e-05,2494.1
493,459.652,1.36629e+06,193873,1.71551e-05,2497.88
494,457.793,1.38808e+06,192269,1.72161e-05,2501.65
495,455.913,1.41013e+06,190644,1.72771e-05,2505.42
496,454.011,1.43245e+06,188996,1.73382e-05,2509.18
497,452.086,1.45503e+06,187326,1.73995e-05,2512.93
498,450.137,1.47788e+06,185632,1.74608e-05,2516.67
499,448.163,1.501e+06,183913,1.75222e-05,2520.41
500,446.163,1.52439e+06,182168,1.75837e-05,2524.14
