329,762.195,67.2505,271044
330,761.555,71.918,270708
331,760.914,76.8707,270371
332,760.273,82.1235,270034
333,759.63,87.6918,269696
334,758.987,93.592,269357
335,758.344,99.8408,269018
336,757.699,106.456,268679
337,757.054,113.455,268339
338,756.408,120.858,267998
339,755.761,128.684,267657
340,755.114,136.954,267315
341,754.465,145.688,266973
342,753.816,154.91,266630
343,753.166,164.642,266287
344,752.516,174.908,265943
345,751.864,185.733,265599
346,751.212,197.142,265254
347,750.559,209.162,264909
348,749.906,221.821,264563
349,749.251,235.146,264216
350,748.596,249.168,263869
351,747.94,263.917,263521
352,747.283,279.425,263173
353,746.625,295.724,262825
354,745.967,312.849,262475
355,745.308,330.833,262125
356,744.648,349.714,261775
357,743.987,369.528,261424
358,743.325,390.314,261072
359,742.662,412.111,260720
360,741.999,434.961,260367
361,741.335,458.906,260014
362,740.67,483.989,259660
363,740.004,510.255,259305
364,739.337,537.75,258950
365,738.669,566.522,258594
366,738.001,596.62,258238
367,737.332,628.094,257881
368,736.661,660.997,257524
369,735.99,695.381,257165
370,735.318,731.301,256807
371,734.646,768.815,256447
372,733.972,807.979,256087
373,733.297,848.854,255727
374,732.622,891.5,255365
375,731.945,935.981,255004
376,731.268,982.361,254641
377,730.59,1030.71,254278
378,729.911,1081.08,253914
379,729.231,1133.57,253550
380,728.55,1188.22,253185
381,727.868,1245.12,252819
382,727.186,1304.35,252453
383,726.502,1365.97,252086
384,725.817,1430.08,251718
385,725.132,1496.74,251350
386,724.445,1566.04,250981
387,723.758,1638.07,250611
388,723.069,1712.91,250241
389,722.38,1790.65,249870
390,721.69,1871.38,249499
391,720.998,1955.2,249126
392,720.306,2042.2,248753
393,719.613,2132.47,248380
394,718.918,2226.11,248005
395,718.223,2323.23,247630
396,717.527,2423.92,247255
397,716.83,2528.3,246878
398,716.131,2636.47,246501
399,715.432,2748.54,246123
400,714.732,2864.62,245745
401,714.03,2984.82,245365
402,713.328,3109.27,244985
403,712.625,3238.08,244605
404,711.92,3371.37,244223
405,711.215,3509.26,243841
406,710.508,3651.89,243458
407,709.8,3799.37,243075
408,709.092,3951.85,242690
409,708.382,4109.44,242305
410,707.671,4272.29,241919
411,706.959,4440.54,241533
412,706.246,4614.32,241145
413,705.532,4793.78,240757
414,704.817,4979.07,240368
415,704.1,5170.32,239979
416,703.383,5367.69,239588
417,702.664,5571.34,239197
418,701.945,5781.41,238805
419,701.224,5998.08,238412
420,700.502,6221.49,238019
421,699.779,6451.8,237624
422,699.054,6689.2,237229
423,698.329,6933.84,236833
424,697.602,7185.89,236436
425,696.874,7445.53,236039
426,696.145,7712.93,235640
427,695.415,7988.28,235241
428,694.684,8271.75,234841
429,693.951,8563.54,234440
430,693.217,8863.81,234038
431,692.482,9172.78,233636
432,691.746,9490.62,233232
433,691.008,9817.54,232828
434,690.269,10153.7,232423
435,689.529,10499.4,232017
436,688.788,10854.7,231610
437,688.046,11219.9,231202
438,687.302,11595.2,230794
439,686.557,11980.8,230384
440,685.81,12377,229974
441,685.062,12783.8,229562
442,684.313,13201.6,229150
443,683.563,13630.6,228737
444,682.811,14071,228323
445,682.058,14523,227908
446,681.304,14986.9,227492
447,680.548,15462.9,227075
448,679.791,15951.2,226657
449,679.032,16452.1,226239
450,678.273,16965.8,225819
451,677.511,17492.6,225399
452,676.749,18032.7,224977
453,675.985,18586.3,224554
454,675.219,19153.8,224131
455,674.452,19735.4,223706
456,673.684,20331.2,223281
457,672.914,20941.7,222855
458,672.143,21567,222427
459,671.37,22207.5,221999
460,670.596,22863.4,221569
461,669.82,23534.9,221139
462,669.043,24222.4,220707
463,668.264,24926.2,220275
464,667.484,25646.4,219841
465,666.702,26383.5,219406
466,665.919,27137.7,218971
467,665.134,27909.2,218534
468,664.347,28698.5,218096
469,663.559,29505.7,217657
470,662.77,30331.2,217217
471,661.979,31175.2,216776
472,661.186,32038.2,216334
473,660.391,32920.3,215891
474,659.595,33822,215446
475,658.797,34743.5,215001
476,657.998,35685.2,214554
477,657.197,36647.3,214106
478,656.394,37630.2,213658
479,655.59,38634.2,213207
480,654.784,39659.6,212756
481,653.976,40706.9,212304
482,653.166,41776.2,211850
483,652.355,42868,211395
484,651.542,43982.6,210939
485,650.727,45120.4,210482
486,649.91,46281.6,210024
487,649.091,47466.7,209564
488,648.271,48675.9,209103
489,647.449,49909.7,208641
490,646.625,51168.4,208178
491,645.799,52452.4,207713
492,644.971,53762,207247
493,644.142,55097.6,206780
494,643.31,56459.6,206312
495,642.476,57848.4,205842
496,641.641,59264.2,205371
497,640.804,60707.6,204898
498,639.964,62178.8,204425
499,639.123,63678.3,203950
500,638.28,65206.5,203473
