  Grid,   Temperature,   Uvec,  C7H16, O2, CO2
   1.600e-02,   2.166e+03,   2.390e+00,  3.884e-317,   2.573e-02,   1.657e-01
   1.607e-02,   2.166e+03,   2.390e+00,  7.549e-321,   2.572e-02,   1.657e-01
   1.613e-02,   2.167e+03,   2.391e+00, -6.126e-322,   2.570e-02,   1.658e-01
   1.620e-02,   2.167e+03,   2.391e+00,  6.373e-322,   2.569e-02,   1.658e-01
   1.627e-02,   2.167e+03,   2.391e+00, -5.731e-322,   2.567e-02,   1.659e-01
   1.633e-02,   2.167e+03,   2.391e+00,  1.927e-322,   2.566e-02,   1.659e-01
   1.640e-02,   2.168e+03,   2.392e+00,  8.597e-322,   2.564e-02,   1.659e-01
   1.647e-02,   2.168e+03,   2.392e+00,  1.161e-321,   2.563e-02,   1.660e-01
   1.653e-02,   2.168e+03,   2.392e+00,  1.443e-321,   2.561e-02,   1.660e-01
   1.660e-02,   2.169e+03,   2.392e+00,  1.324e-321,   2.560e-02,   1.661e-01
   1.667e-02,   2.169e+03,   2.393e+00,  6.917e-322,   2.559e-02,   1.661e-01
   1.673e-02,   2.169e+03,   2.393e+00,  1.181e-321,   2.557e-02,   1.661e-01
   1.680e-02,   2.169e+03,   2.393e+00, -3.854e-322,   2.556e-02,   1.662e-01
   1.687e-02,   2.170e+03,   2.393e+00, -3.656e-322,   2.555e-02,   1.662e-01
   1.693e-02,   2.170e+03,   2.394e+00, -4.941e-322,   2.554e-02,   1.662e-01
   1.700e-02,   2.170e+03,   2.394e+00, -2.668e-322,   2.553e-02,   1.663e-01
   1.707e-02,   2.170e+03,   2.394e+00,  2.717e-322,   2.552e-02,   1.663e-01
   1.713e-02,   2.171e+03,   2.394e+00, -3.409e-322,   2.550e-02,   1.663e-01
   1.720e-02,   2.171e+03,   2.394e+00,  6.324e-322,   2.549e-02,   1.664e-01
   1.727e-02,   2.171e+03,   2.395e+00,  1.131e-321,   2.548e-02,   1.664e-01
   1.733e-02,   2.171e+03,   2.395e+00,  9.338e-322,   2.547e-02,   1.664e-01
   1.740e-02,   2.171e+03,   2.395e+00,  9.288e-322,   2.546e-02,   1.665e-01
   1.747e-02,   2.172e+03,   2.395e+00,  9.387e-323,   2.545e-02,   1.665e-01
   1.753e-02,   2.172e+03,   2.395e+00,  6.966e-322,   2.544e-02,   1.665e-01
   1.760e-02,   2.172e+03,   2.396e+00, -7.609e-322,   2.543e-02,   1.665e-01
   1.767e-02,   2.172e+03,   2.396e+00, -4.941e-322,   2.543e-02,   1.666e-01
   1.773e-02,   2.172e+03,   2.396e+00, -1.976e-323,   2.542e-02,   1.666e-01
   1.780e-02,   2.172e+03,   2.396e+00,  1.680e-322,   2.541e-02,   1.666e-01
   1.787e-02,   2.173e+03,   2.396e+00,  7.806e-322,   2.540e-02,   1.666e-01
   1.793e-02,   2.173e+03,   2.396e+00, -1.779e-322,   2.539e-02,   1.667e-01
   1.800e-02,   2.173e+03,   2.396e+00,  9.881e-324,   2.538e-02,   1.667e-01
   1.807e-02,   2.173e+03,   2.397e+00,  4.298e-322,   2.538e-02,   1.667e-01
   1.813e-02,   2.173e+03,   2.397e+00, -8.893e-323,   2.537e-02,   1.667e-01
   1.820e-02,   2.173e+03,   2.397e+00, -1.285e-322,   2.536e-02,   1.668e-01
   1.827e-02,   2.174e+03,   2.397e+00, -2.075e-322,   2.535e-02,   1.668e-01
   1.833e-02,   2.174e+03,   2.397e+00,  1.087e-322,   2.535e-02,   1.668e-01
   1.840e-02,   2.174e+03,   2.397e+00,  2.372e-322,   2.534e-02,   1.668e-01
   1.847e-02,   2.174e+03,   2.397e+00,  7.362e-322,   2.533e-02,   1.668e-01
   1.853e-02,   2.174e+03,   2.398e+00,  7.856e-322,   2.533e-02,   1.669e-01
   1.860e-02,   2.174e+03,   2.398e+00, -9.535e-322,   2.532e-02,   1.669e-01
   1.867e-02,   2.174e+03,   2.398e+00,  2.816e-322,   2.531e-02,   1.669e-01
   1.873e-02,   2.175e+03,   2.398e+00,  1.186e-321,   2.531e-02,   1.669e-01
   1.880e-02,   2.175e+03,   2.398e+00,   0.000e+00,   2.530e-02,   1.669e-01
   1.887e-02,   2.175e+03,   2.398e+00, -1.038e-322,   2.529e-02,   1.669e-01
   1.893e-02,   2.175e+03,   2.398e+00,  1.146e-321,   2.529e-02,   1.670e-01
   1.900e-02,   2.175e+03,   2.398e+00,  6.028e-322,   2.528e-02,   1.670e-01
