  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   4.522e-03,   1.788e+03,   2.140e+00,   3.313e-11,   5.360e-02,   6.934e-01,   1.270e-02,   1.756e-02,   1.281e-01
   4.548e-03,   1.796e+03,   2.149e+00,   9.458e-12,   5.306e-02,   6.933e-01,   1.270e-02,   1.671e-02,   1.295e-01
   4.575e-03,   1.804e+03,   2.157e+00,   2.700e-12,   5.257e-02,   6.932e-01,   1.270e-02,   1.595e-02,   1.308e-01
   4.602e-03,   1.811e+03,   2.164e+00,   7.723e-13,   5.213e-02,   6.932e-01,   1.269e-02,   1.527e-02,   1.319e-01
   4.629e-03,   1.817e+03,   2.171e+00,   2.213e-13,   5.173e-02,   6.931e-01,   1.269e-02,   1.467e-02,   1.329e-01
   4.656e-03,   1.824e+03,   2.178e+00,   6.400e-14,   5.136e-02,   6.931e-01,   1.269e-02,   1.412e-02,   1.338e-01
   4.682e-03,   1.830e+03,   2.184e+00,   1.890e-14,   5.102e-02,   6.930e-01,   1.269e-02,   1.363e-02,   1.346e-01
   4.709e-03,   1.836e+03,   2.190e+00,   5.014e-15,   5.070e-02,   6.930e-01,   1.269e-02,   1.318e-02,   1.353e-01
   4.736e-03,   1.841e+03,   2.196e+00,   2.737e-15,   5.041e-02,   6.930e-01,   1.269e-02,   1.277e-02,   1.360e-01
   4.763e-03,   1.846e+03,   2.202e+00,  -1.238e-15,   5.014e-02,   6.929e-01,   1.269e-02,   1.240e-02,   1.366e-01
   4.789e-03,   1.851e+03,   2.207e+00,   1.690e-15,   4.989e-02,   6.929e-01,   1.268e-02,   1.206e-02,   1.372e-01
   4.816e-03,   1.856e+03,   2.212e+00,  -1.285e-16,   4.966e-02,   6.929e-01,   1.268e-02,   1.175e-02,   1.377e-01
   4.843e-03,   1.860e+03,   2.217e+00,  -5.529e-16,   4.944e-02,   6.929e-01,   1.268e-02,   1.145e-02,   1.382e-01
   4.870e-03,   1.865e+03,   2.221e+00,   1.613e-15,   4.923e-02,   6.929e-01,   1.268e-02,   1.118e-02,   1.386e-01
   4.896e-03,   1.869e+03,   2.226e+00,  -1.541e-15,   4.903e-02,   6.928e-01,   1.268e-02,   1.093e-02,   1.390e-01
   4.923e-03,   1.873e+03,   2.230e+00,   3.681e-16,   4.885e-02,   6.928e-01,   1.268e-02,   1.069e-02,   1.394e-01
   4.950e-03,   1.876e+03,   2.234e+00,   6.608e-16,   4.868e-02,   6.928e-01,   1.268e-02,   1.047e-02,   1.398e-01
   4.977e-03,   1.880e+03,   2.238e+00,  -1.961e-16,   4.851e-02,   6.928e-01,   1.268e-02,   1.026e-02,   1.401e-01
   5.003e-03,   1.883e+03,   2.241e+00,  -1.502e-15,   4.835e-02,   6.928e-01,   1.268e-02,   1.006e-02,   1.404e-01
   5.030e-03,   1.887e+03,   2.245e+00,   1.722e-15,   4.821e-02,   6.928e-01,   1.268e-02,   9.870e-03,   1.407e-01
   5.057e-03,   1.890e+03,   2.248e+00,  -1.232e-15,   4.806e-02,   6.928e-01,   1.268e-02,   9.691e-03,   1.410e-01
   5.084e-03,   1.893e+03,   2.252e+00,   4.142e-16,   4.793e-02,   6.928e-01,   1.268e-02,   9.519e-03,   1.413e-01
   5.110e-03,   1.896e+03,   2.255e+00,   3.221e-16,   4.780e-02,   6.928e-01,   1.268e-02,   9.355e-03,   1.415e-01
   5.137e-03,   1.899e+03,   2.258e+00,   4.673e-16,   4.767e-02,   6.928e-01,   1.268e-02,   9.197e-03,   1.418e-01
   5.164e-03,   1.901e+03,   2.261e+00,  -4.981e-16,   4.755e-02,   6.928e-01,   1.267e-02,   9.046e-03,   1.420e-01
   5.191e-03,   1.904e+03,   2.264e+00,  -6.058e-16,   4.744e-02,   6.927e-01,   1.267e-02,   8.901e-03,   1.423e-01
   5.217e-03,   1.907e+03,   2.266e+00,   7.686e-16,   4.733e-02,   6.927e-01,   1.267e-02,   8.760e-03,   1.425e-01
   5.244e-03,   1.909e+03,   2.269e+00,  -6.127e-16,   4.722e-02,   6.927e-01,   1.267e-02,   8.625e-03,   1.427e-01
   5.271e-03,   1.911e+03,   2.271e+00,   5.307e-17,   4.712e-02,   6.927e-01,   1.267e-02,   8.494e-03,   1.429e-01
   5.298e-03,   1.914e+03,   2.274e+00,   2.289e-16,   4.702e-02,   6.927e-01,   1.267e-02,   8.368e-03,   1.431e-01
   5.324e-03,   1.916e+03,   2.276e+00,   6.836e-16,   4.693e-02,   6.927e-01,   1.267e-02,   8.245e-03,   1.433e-01
   5.351e-03,   1.918e+03,   2.279e+00,   3.393e-17,   4.684e-02,   6.927e-01,   1.267e-02,   8.126e-03,   1.435e-01
   5.378e-03,   1.920e+03,   2.281e+00,  -1.238e-15,   4.675e-02,   6.927e-01,   1.267e-02,   8.011e-03,   1.437e-01
   5.405e-03,   1.922e+03,   2.283e+00,   7.700e-16,   4.666e-02,   6.927e-01,   1.267e-02,   7.899e-03,   1.439e-01
   5.431e-03,   1.924e+03,   2.285e+00,   4.265e-16,   4.658e-02,   6.927e-01,   1.267e-02,   7.790e-03,   1.440e-01
   5.458e-03,   1.926e+03,   2.287e+00,  -1.110e-15,   4.650e-02,   6.927e-01,   1.267e-02,   7.684e-03,   1.442e-01
   5.485e-03,   1.928e+03,   2.289e+00,   3.704e-16,   4.642e-02,   6.927e-01,   1.267e-02,   7.581e-03,   1.444e-01
   5.512e-03,   1.930e+03,   2.291e+00,  -5.438e-16,   4.635e-02,   6.927e-01,   1.267e-02,   7.480e-03,   1.445e-01
   5.538e-03,   1.931e+03,   2.293e+00,   1.367e-15,   4.627e-02,   6.927e-01,   1.267e-02,   7.382e-03,   1.447e-01
   5.565e-03,   1.933e+03,   2.295e+00,  -7.506e-16,   4.620e-02,   6.927e-01,   1.267e-02,   7.287e-03,   1.448e-01
   5.592e-03,   1.935e+03,   2.296e+00,   2.656e-16,   4.613e-02,   6.927e-01,   1.267e-02,   7.194e-03,   1.450e-01
   5.619e-03,   1.936e+03,   2.298e+00,  -2.502e-17,   4.607e-02,   6.927e-01,   1.267e-02,   7.103e-03,   1.451e-01
   5.645e-03,   1.938e+03,   2.300e+00,   4.999e-16,   4.600e-02,   6.927e-01,   1.267e-02,   7.014e-03,   1.453e-01
   5.672e-03,   1.939e+03,   2.301e+00,  -9.318e-16,   4.594e-02,   6.927e-01,   1.267e-02,   6.927e-03,   1.454e-01
   5.699e-03,   1.941e+03,   2.303e+00,  -8.690e-16,   4.588e-02,   6.927e-01,   1.267e-02,   6.842e-03,   1.455e-01
   5.726e-03,   1.942e+03,   2.304e+00,   1.517e-15,   4.582e-02,   6.927e-01,   1.267e-02,   6.759e-03,   1.457e-01
   5.753e-03,   1.944e+03,   2.306e+00,  -5.293e-16,   4.576e-02,   6.927e-01,   1.267e-02,   6.678e-03,   1.458e-01
   5.779e-03,   1.945e+03,   2.307e+00,   5.911e-16,   4.570e-02,   6.927e-01,   1.267e-02,   6.599e-03,   1.459e-01
   5.806e-03,   1.946e+03,   2.309e+00,  -1.006e-15,   4.565e-02,   6.927e-01,   1.267e-02,   6.521e-03,   1.460e-01
   5.833e-03,   1.948e+03,   2.310e+00,   1.205e-15,   4.559e-02,   6.927e-01,   1.267e-02,   6.445e-03,   1.462e-01
   5.860e-03,   1.949e+03,   2.311e+00,  -1.234e-15,   4.554e-02,   6.927e-01,   1.267e-02,   6.371e-03,   1.463e-01
   5.886e-03,   1.950e+03,   2.313e+00,   4.351e-16,   4.549e-02,   6.927e-01,   1.267e-02,   6.298e-03,   1.464e-01
   5.913e-03,   1.951e+03,   2.314e+00,  -2.358e-16,   4.544e-02,   6.927e-01,   1.267e-02,   6.227e-03,   1.465e-01
   5.940e-03,   1.953e+03,   2.315e+00,   1.230e-15,   4.539e-02,   6.927e-01,   1.267e-02,   6.157e-03,   1.466e-01
   5.967e-03,   1.954e+03,   2.316e+00,  -1.375e-15,   4.534e-02,   6.926e-01,   1.267e-02,   6.088e-03,   1.467e-01
   5.993e-03,   1.955e+03,   2.317e+00,   5.945e-16,   4.530e-02,   6.926e-01,   1.267e-02,   6.021e-03,   1.468e-01
   6.020e-03,   1.956e+03,   2.319e+00,   5.949e-16,   4.525e-02,   6.926e-01,   1.267e-02,   5.956e-03,   1.469e-01
   6.047e-03,   1.957e+03,   2.320e+00,  -1.721e-15,   4.521e-02,   6.926e-01,   1.267e-02,   5.891e-03,   1.470e-01
   6.074e-03,   1.958e+03,   2.321e+00,   1.126e-15,   4.516e-02,   6.926e-01,   1.267e-02,   5.828e-03,   1.471e-01
   6.100e-03,   1.959e+03,   2.322e+00,   8.272e-16,   4.512e-02,   6.926e-01,   1.267e-02,   5.766e-03,   1.472e-01
   6.127e-03,   1.960e+03,   2.323e+00,  -8.248e-16,   4.508e-02,   6.926e-01,   1.267e-02,   5.705e-03,   1.473e-01
   6.154e-03,   1.961e+03,   2.324e+00,  -2.516e-16,   4.504e-02,   6.926e-01,   1.267e-02,   5.646e-03,   1.474e-01
   6.181e-03,   1.962e+03,   2.325e+00,   7.063e-16,   4.500e-02,   6.926e-01,   1.267e-02,   5.587e-03,   1.475e-01
   6.207e-03,   1.963e+03,   2.326e+00,  -3.288e-16,   4.496e-02,   6.926e-01,   1.267e-02,   5.530e-03,   1.476e-01
   6.234e-03,   1.964e+03,   2.327e+00,  -1.581e-15,   4.492e-02,   6.926e-01,   1.267e-02,   5.474e-03,   1.477e-01
   6.261e-03,   1.965e+03,   2.328e+00,   1.252e-15,   4.489e-02,   6.926e-01,   1.267e-02,   5.418e-03,   1.478e-01
   6.288e-03,   1.966e+03,   2.329e+00,  -1.552e-16,   4.485e-02,   6.926e-01,   1.267e-02,   5.364e-03,   1.479e-01
   6.314e-03,   1.966e+03,   2.330e+00,   5.028e-16,   4.481e-02,   6.926e-01,   1.267e-02,   5.311e-03,   1.480e-01
   6.341e-03,   1.967e+03,   2.330e+00,   1.864e-16,   4.478e-02,   6.926e-01,   1.267e-02,   5.259e-03,   1.480e-01
   6.368e-03,   1.968e+03,   2.331e+00,  -1.983e-16,   4.475e-02,   6.926e-01,   1.267e-02,   5.207e-03,   1.481e-01
   6.395e-03,   1.969e+03,   2.332e+00,  -8.778e-17,   4.471e-02,   6.926e-01,   1.267e-02,   5.157e-03,   1.482e-01
   6.421e-03,   1.970e+03,   2.333e+00,  -2.574e-16,   4.468e-02,   6.926e-01,   1.267e-02,   5.107e-03,   1.483e-01
   6.448e-03,   1.970e+03,   2.334e+00,   6.417e-17,   4.465e-02,   6.926e-01,   1.267e-02,   5.059e-03,   1.484e-01
   6.475e-03,   1.971e+03,   2.335e+00,   4.718e-17,   4.462e-02,   6.926e-01,   1.267e-02,   5.011e-03,   1.484e-01
   6.502e-03,   1.972e+03,   2.335e+00,   2.307e-16,   4.459e-02,   6.926e-01,   1.267e-02,   4.964e-03,   1.485e-01
   6.528e-03,   1.973e+03,   2.336e+00,  -6.055e-16,   4.456e-02,   6.926e-01,   1.267e-02,   4.918e-03,   1.486e-01
   6.555e-03,   1.973e+03,   2.337e+00,   8.390e-16,   4.453e-02,   6.926e-01,   1.267e-02,   4.873e-03,   1.486e-01
   6.582e-03,   1.974e+03,   2.338e+00,  -1.109e-16,   4.450e-02,   6.926e-01,   1.267e-02,   4.828e-03,   1.487e-01
   6.609e-03,   1.975e+03,   2.338e+00,  -4.016e-16,   4.447e-02,   6.926e-01,   1.267e-02,   4.784e-03,   1.488e-01
   6.635e-03,   1.975e+03,   2.339e+00,   8.048e-16,   4.444e-02,   6.926e-01,   1.267e-02,   4.741e-03,   1.489e-01
   6.662e-03,   1.976e+03,   2.340e+00,  -1.322e-15,   4.442e-02,   6.926e-01,   1.266e-02,   4.699e-03,   1.489e-01
   6.689e-03,   1.977e+03,   2.340e+00,   1.808e-16,   4.439e-02,   6.926e-01,   1.266e-02,   4.658e-03,   1.490e-01
   6.716e-03,   1.977e+03,   2.341e+00,  -7.718e-16,   4.436e-02,   6.926e-01,   1.266e-02,   4.617e-03,   1.491e-01
