  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   2.033e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   3.741e-15,   6.826e-16
   2.060e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   5.950e-15,   6.210e-16
   2.087e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   9.063e-15,   4.140e-16
   2.114e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.475e-14,   5.644e-16
   2.140e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   2.303e-14,   6.692e-16
   2.167e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   3.214e-14,  -8.863e-16
   2.194e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   5.234e-14,  -3.428e-16
   2.221e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   8.141e-14,  -2.907e-16
   2.247e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.248e-13,  -7.705e-16
   2.274e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.968e-13,   1.222e-15
   2.301e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   3.017e-13,   1.699e-15
   2.328e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   4.651e-13,   3.428e-15
   2.355e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   7.140e-13,   4.850e-15
   2.381e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.103e-12,   9.511e-15
   2.408e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.700e-12,   1.567e-14
   2.435e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   2.622e-12,   2.565e-14
   2.462e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   4.040e-12,   3.891e-14
   2.488e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   6.229e-12,   5.971e-14
   2.515e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   9.606e-12,   9.133e-14
   2.542e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.481e-11,   1.359e-13
   2.569e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   2.283e-11,   2.030e-13
   2.595e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   3.519e-11,   3.055e-13
   2.622e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   5.425e-11,   4.660e-13
   2.649e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   8.363e-11,   7.185e-13
   2.676e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.289e-10,   1.125e-12
   2.702e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.988e-10,   1.794e-12
   2.729e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   3.064e-10,   2.903e-12
   2.756e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   4.724e-10,   4.767e-12
   2.783e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   7.282e-10,   7.915e-12
   2.809e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.123e-09,   1.327e-11
   2.836e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.731e-09,   2.241e-11
   2.863e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   2.668e-09,   3.806e-11
   2.890e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   4.113e-09,   6.488e-11
   2.916e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   6.341e-09,   1.109e-10
   2.943e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   9.776e-09,   1.900e-10
   2.970e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.507e-08,   3.259e-10
   2.997e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   2.323e-08,   5.595e-10
   3.023e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   3.582e-08,   9.611e-10
   3.050e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   5.522e-08,   1.652e-09
   3.077e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   8.513e-08,   2.839e-09
   3.104e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.312e-07,   4.881e-09
   3.130e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   2.023e-07,   8.392e-09
   3.157e-03,   3.000e+02,   3.997e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   3.119e-07,   1.443e-08
   3.184e-03,   3.000e+02,   3.997e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   4.809e-07,   2.481e-08
   3.211e-03,   3.000e+02,   3.997e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   7.413e-07,   4.267e-08
   3.237e-03,   3.000e+02,   3.997e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.143e-06,   7.338e-08
   3.264e-03,   3.001e+02,   3.998e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.762e-06,   1.262e-07
   3.291e-03,   3.001e+02,   3.998e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   2.716e-06,   2.170e-07
   3.318e-03,   3.001e+02,   3.999e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   4.187e-06,   3.731e-07
   3.344e-03,   3.002e+02,   4.000e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   6.454e-06,   6.416e-07
   3.371e-03,   3.003e+02,   4.002e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.254e-02,   9.948e-06,   1.103e-06
   3.398e-03,   3.005e+02,   4.004e-01,   9.111e-02,   2.108e-01,   6.854e-01,   1.254e-02,   1.533e-05,   1.896e-06
   3.425e-03,   3.007e+02,   4.008e-01,   9.112e-02,   2.108e-01,   6.854e-01,   1.254e-02,   2.362e-05,   3.258e-06
   3.452e-03,   3.011e+02,   4.014e-01,   9.112e-02,   2.108e-01,   6.854e-01,   1.254e-02,   3.639e-05,   5.597e-06
   3.478e-03,   3.017e+02,   4.022e-01,   9.114e-02,   2.107e-01,   6.853e-01,   1.254e-02,   5.604e-05,   9.609e-06
   3.505e-03,   3.026e+02,   4.035e-01,   9.116e-02,   2.107e-01,   6.852e-01,   1.255e-02,   8.624e-05,   1.648e-05
   3.532e-03,   3.040e+02,   4.055e-01,   9.119e-02,   2.106e-01,   6.850e-01,   1.255e-02,   1.326e-04,   2.823e-05
   3.559e-03,   3.061e+02,   4.084e-01,   9.123e-02,   2.104e-01,   6.848e-01,   1.256e-02,   2.035e-04,   4.824e-05
   3.585e-03,   3.093e+02,   4.128e-01,   9.129e-02,   2.102e-01,   6.845e-01,   1.257e-02,   3.116e-04,   8.218e-05
   3.612e-03,   3.142e+02,   4.195e-01,   9.136e-02,   2.098e-01,   6.841e-01,   1.258e-02,   4.756e-04,   1.393e-04
   3.639e-03,   3.214e+02,   4.294e-01,   9.144e-02,   2.093e-01,   6.835e-01,   1.260e-02,   7.223e-04,   2.345e-04
   3.666e-03,   3.321e+02,   4.441e-01,   9.151e-02,   2.084e-01,   6.827e-01,   1.262e-02,   1.089e-03,   3.908e-04
   3.692e-03,   3.476e+02,   4.653e-01,   9.152e-02,   2.072e-01,   6.816e-01,   1.264e-02,   1.627e-03,   6.423e-04
   3.719e-03,   3.696e+02,   4.954e-01,   9.138e-02,   2.054e-01,   6.803e-01,   1.266e-02,   2.398e-03,   1.037e-03
   3.746e-03,   3.998e+02,   5.371e-01,   9.091e-02,   2.029e-01,   6.789e-01,   1.267e-02,   3.479e-03,   1.635e-03
   3.773e-03,   4.402e+02,   5.928e-01,   8.986e-02,   1.995e-01,   6.773e-01,   1.268e-02,   4.953e-03,   2.512e-03
   3.799e-03,   4.921e+02,   6.651e-01,   8.793e-02,   1.950e-01,   6.757e-01,   1.269e-02,   6.904e-03,   3.747e-03
   3.826e-03,   5.567e+02,   7.557e-01,   8.474e-02,   1.894e-01,   6.744e-01,   1.268e-02,   9.415e-03,   5.423e-03
   3.853e-03,   6.343e+02,   8.658e-01,   7.993e-02,   1.826e-01,   6.735e-01,   1.267e-02,   1.256e-02,   7.618e-03
   3.880e-03,   7.245e+02,   9.957e-01,   7.318e-02,   1.745e-01,   6.732e-01,   1.266e-02,   1.641e-02,   1.041e-02
   3.906e-03,   8.263e+02,   1.145e+00,   6.435e-02,   1.651e-01,   6.737e-01,   1.265e-02,   2.101e-02,   1.388e-02
   3.933e-03,   9.375e+02,   1.311e+00,   5.367e-02,   1.545e-01,   6.750e-01,   1.264e-02,   2.637e-02,   1.809e-02
   3.960e-03,   1.055e+03,   1.490e+00,   4.182e-02,   1.427e-01,   6.770e-01,   1.264e-02,   3.239e-02,   2.311e-02
   3.987e-03,   1.174e+03,   1.675e+00,   2.990e-02,   1.301e-01,   6.795e-01,   1.265e-02,   3.879e-02,   2.900e-02
   4.000e-03,   1.232e+03,   1.765e+00,   2.441e-02,   1.236e-01,   6.807e-01,   1.265e-02,   4.192e-02,   3.227e-02
   4.013e-03,   1.288e+03,   1.853e+00,   1.941e-02,   1.171e-01,   6.820e-01,   1.265e-02,   4.492e-02,   3.576e-02
   4.040e-03,   1.391e+03,   2.017e+00,   1.122e-02,   1.043e-01,   6.843e-01,   1.266e-02,   5.021e-02,   4.339e-02
   4.067e-03,   1.480e+03,   2.158e+00,   5.719e-03,   9.222e-02,   6.861e-01,   1.266e-02,   5.391e-02,   5.166e-02
   4.094e-03,   1.552e+03,   2.270e+00,   2.566e-03,   8.155e-02,   6.873e-01,   1.266e-02,   5.560e-02,   6.033e-02
   4.120e-03,   1.608e+03,   2.355e+00,   1.022e-03,   7.253e-02,   6.880e-01,   1.266e-02,   5.534e-02,   6.910e-02
   4.147e-03,   1.651e+03,   2.418e+00,   3.681e-04,   6.522e-02,   6.883e-01,   1.265e-02,   5.356e-02,   7.764e-02
