  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   1.702e-02,   3.003e+02,   3.015e-01,   1.034e-01,   2.080e-01,   6.763e-01,   1.236e-02,   4.673e-21,   2.935e-21
   1.715e-02,   3.003e+02,   3.015e-01,   1.034e-01,   2.080e-01,   6.762e-01,   1.236e-02,   4.673e-21,   2.935e-21
   1.727e-02,   3.003e+02,   3.015e-01,   1.034e-01,   2.080e-01,   6.762e-01,   1.236e-02,   4.672e-21,   2.935e-21
   1.740e-02,   3.003e+02,   3.015e-01,   1.035e-01,   2.080e-01,   6.762e-01,   1.236e-02,   4.672e-21,   2.935e-21
   1.752e-02,   3.003e+02,   3.015e-01,   1.035e-01,   2.080e-01,   6.762e-01,   1.236e-02,   4.672e-21,   2.935e-21
   1.765e-02,   3.003e+02,   3.015e-01,   1.035e-01,   2.080e-01,   6.762e-01,   1.236e-02,   4.672e-21,   2.935e-21
   1.777e-02,   3.003e+02,   3.015e-01,   1.035e-01,   2.080e-01,   6.762e-01,   1.236e-02,   4.672e-21,   2.935e-21
   1.790e-02,   3.003e+02,   3.015e-01,   1.035e-01,   2.079e-01,   6.762e-01,   1.236e-02,   4.672e-21,   2.935e-21
   1.802e-02,   3.003e+02,   3.015e-01,   1.035e-01,   2.079e-01,   6.762e-01,   1.236e-02,   4.672e-21,   2.935e-21
   1.815e-02,   3.003e+02,   3.015e-01,   1.035e-01,   2.079e-01,   6.762e-01,   1.236e-02,   4.672e-21,   2.935e-21
   1.827e-02,   3.003e+02,   3.015e-01,   1.036e-01,   2.079e-01,   6.761e-01,   1.236e-02,   4.672e-21,   2.935e-21
   1.840e-02,   3.003e+02,   3.015e-01,   1.036e-01,   2.079e-01,   6.761e-01,   1.236e-02,   4.672e-21,   2.935e-21
   1.852e-02,   3.003e+02,   3.015e-01,   1.036e-01,   2.079e-01,   6.761e-01,   1.236e-02,   4.671e-21,   2.935e-21
   1.865e-02,   3.003e+02,   3.015e-01,   1.036e-01,   2.079e-01,   6.761e-01,   1.236e-02,   4.671e-21,   2.935e-21
   1.877e-02,   3.003e+02,   3.015e-01,   1.036e-01,   2.079e-01,   6.761e-01,   1.236e-02,   4.671e-21,   2.935e-21
   1.890e-02,   3.003e+02,   3.015e-01,   1.036e-01,   2.079e-01,   6.761e-01,   1.236e-02,   4.671e-21,   2.935e-21
   1.902e-02,   3.003e+02,   3.015e-01,   1.037e-01,   2.079e-01,   6.761e-01,   1.236e-02,   4.671e-21,   2.934e-21
   1.915e-02,   3.003e+02,   3.015e-01,   1.037e-01,   2.079e-01,   6.761e-01,   1.236e-02,   4.671e-21,   2.934e-21
   1.927e-02,   3.003e+02,   3.015e-01,   1.037e-01,   2.079e-01,   6.760e-01,   1.236e-02,   4.671e-21,   2.934e-21
   1.940e-02,   3.003e+02,   3.015e-01,   1.037e-01,   2.079e-01,   6.760e-01,   1.236e-02,   4.671e-21,   2.934e-21
   1.952e-02,   3.003e+02,   3.015e-01,   1.037e-01,   2.079e-01,   6.760e-01,   1.236e-02,   4.671e-21,   2.934e-21
   1.965e-02,   3.003e+02,   3.015e-01,   1.037e-01,   2.079e-01,   6.760e-01,   1.236e-02,   4.671e-21,   2.934e-21
   1.977e-02,   3.003e+02,   3.015e-01,   1.038e-01,   2.079e-01,   6.760e-01,   1.236e-02,   4.670e-21,   2.934e-21
   1.990e-02,   3.003e+02,   3.015e-01,   1.038e-01,   2.079e-01,   6.760e-01,   1.236e-02,   4.670e-21,   2.934e-21
   2.003e-02,   3.003e+02,   3.015e-01,   1.038e-01,   2.079e-01,   6.760e-01,   1.236e-02,   4.670e-21,   2.934e-21
   2.015e-02,   3.003e+02,   3.016e-01,   1.038e-01,   2.079e-01,   6.760e-01,   1.236e-02,   4.670e-21,   2.934e-21
   2.028e-02,   3.003e+02,   3.016e-01,   1.038e-01,   2.079e-01,   6.759e-01,   1.236e-02,   4.670e-21,   2.934e-21
   2.040e-02,   3.003e+02,   3.016e-01,   1.038e-01,   2.079e-01,   6.759e-01,   1.236e-02,   4.670e-21,   2.934e-21
   2.053e-02,   3.003e+02,   3.016e-01,   1.038e-01,   2.079e-01,   6.759e-01,   1.236e-02,   4.670e-21,   2.934e-21
   2.065e-02,   3.003e+02,   3.016e-01,   1.039e-01,   2.079e-01,   6.759e-01,   1.236e-02,   4.670e-21,   2.934e-21
   2.078e-02,   3.003e+02,   3.016e-01,   1.039e-01,   2.079e-01,   6.759e-01,   1.236e-02,   4.670e-21,   2.934e-21
   2.090e-02,   3.003e+02,   3.016e-01,   1.039e-01,   2.079e-01,   6.759e-01,   1.236e-02,   4.670e-21,   2.934e-21
   2.103e-02,   3.003e+02,   3.016e-01,   1.039e-01,   2.079e-01,   6.759e-01,   1.236e-02,   4.669e-21,   2.933e-21
   2.115e-02,   3.003e+02,   3.016e-01,   1.039e-01,   2.079e-01,   6.759e-01,   1.236e-02,   4.669e-21,   2.933e-21
   2.128e-02,   3.003e+02,   3.016e-01,   1.039e-01,   2.078e-01,   6.759e-01,   1.236e-02,   4.669e-21,   2.933e-21
   2.140e-02,   3.003e+02,   3.016e-01,   1.040e-01,   2.078e-01,   6.758e-01,   1.236e-02,   4.669e-21,   2.933e-21
   2.153e-02,   3.003e+02,   3.016e-01,   1.040e-01,   2.078e-01,   6.758e-01,   1.236e-02,   4.669e-21,   2.933e-21
   2.165e-02,   3.003e+02,   3.016e-01,   1.040e-01,   2.078e-01,   6.758e-01,   1.236e-02,   4.669e-21,   2.933e-21
   2.178e-02,   3.003e+02,   3.016e-01,   1.040e-01,   2.078e-01,   6.758e-01,   1.236e-02,   4.669e-21,   2.933e-21
   2.190e-02,   3.003e+02,   3.016e-01,   1.040e-01,   2.078e-01,   6.758e-01,   1.236e-02,   4.669e-21,   2.933e-21
   2.203e-02,   3.003e+02,   3.016e-01,   1.040e-01,   2.078e-01,   6.758e-01,   1.235e-02,   4.669e-21,   2.933e-21
   2.215e-02,   3.003e+02,   3.016e-01,   1.040e-01,   2.078e-01,   6.758e-01,   1.235e-02,   4.669e-21,   2.933e-21
   2.228e-02,   3.003e+02,   3.016e-01,   1.041e-01,   2.078e-01,   6.758e-01,   1.235e-02,   4.668e-21,   2.933e-21
   2.240e-02,   3.003e+02,   3.016e-01,   1.041e-01,   2.078e-01,   6.757e-01,   1.235e-02,   4.668e-21,   2.933e-21
   2.253e-02,   3.003e+02,   3.016e-01,   1.041e-01,   2.078e-01,   6.757e-01,   1.235e-02,   4.668e-21,   2.933e-21
   2.265e-02,   3.003e+02,   3.016e-01,   1.041e-01,   2.078e-01,   6.757e-01,   1.235e-02,   4.668e-21,   2.933e-21
   2.278e-02,   3.003e+02,   3.016e-01,   1.041e-01,   2.078e-01,   6.757e-01,   1.235e-02,   4.668e-21,   2.933e-21
   2.290e-02,   3.003e+02,   3.016e-01,   1.041e-01,   2.078e-01,   6.757e-01,   1.235e-02,   4.668e-21,   2.932e-21
   2.303e-02,   3.003e+02,   3.016e-01,   1.042e-01,   2.078e-01,   6.757e-01,   1.235e-02,   4.668e-21,   2.932e-21
   2.315e-02,   3.003e+02,   3.016e-01,   1.042e-01,   2.078e-01,   6.757e-01,   1.235e-02,   4.668e-21,   2.932e-21
   2.328e-02,   3.003e+02,   3.016e-01,   1.042e-01,   2.078e-01,   6.757e-01,   1.235e-02,   4.668e-21,   2.932e-21
