# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], Sm [kg/m3s], Sh [J/m3s]
0.00466667,0.00724356,18.7328,350.918,2.36804e-06,290.209,299.968,0.266458,0,0.0845336
0.00468333,0.007248,18.7291,350.78,2.36664e-06,290.208,299.968,0.266457,0,0.0845268
0.0047,0.00725244,18.7254,350.642,2.36525e-06,290.207,299.967,0.266457,0,0.0845198
0.00471667,0.00725688,18.7217,350.504,2.36385e-06,290.205,299.967,0.266457,0,0.0845126
0.00473333,0.00726132,18.718,350.365,2.36246e-06,290.204,299.967,0.266457,0,0.0845052
0.00475,0.00726576,18.7144,350.227,2.36106e-06,290.203,299.967,0.266457,0,0.0844976
0.00476667,0.0072702,18.7107,350.089,2.35967e-06,290.202,299.967,0.266457,0,0.0844898
0.00478333,0.00727464,18.707,349.951,2.35827e-06,290.201,299.967,0.266457,0,0.0844819
0.0048,0.00727909,18.7033,349.813,2.35688e-06,290.2,299.967,0.266457,0,0.0844738
0.00481667,0.00728353,18.6996,349.674,2.35549e-06,290.198,299.967,0.266457,0,0.0844655
0.00483333,0.00728797,18.6959,349.536,2.35409e-06,290.197,299.966,0.266456,0,0.0844571
0.00485,0.00729241,18.6922,349.398,2.3527e-06,290.196,299.966,0.266456,0,0.0844485
0.00486667,0.00729685,18.6885,349.26,2.35131e-06,290.195,299.966,0.266456,0,0.0844397
0.00488333,0.00730129,18.6848,349.122,2.34992e-06,290.194,299.966,0.266456,0,0.0844308
0.0049,0.00730573,18.6811,348.984,2.34853e-06,290.193,299.966,0.266456,0,0.0844217
0.00491667,0.00731017,18.6774,348.846,2.34714e-06,290.192,299.966,0.266456,0,0.0844125
0.00493333,0.00731461,18.6737,348.708,2.34575e-06,290.191,299.966,0.266456,0,0.0844031
0.00495,0.00731905,18.67,348.57,2.34436e-06,290.19,299.966,0.266456,0,0.0843936
0.00496667,0.0073235,18.6663,348.432,2.34297e-06,290.189,299.965,0.266456,0,0.0843839
0.00498333,0.00732794,18.6626,348.294,2.34158e-06,290.188,299.965,0.266455,0,0.0843741
0.005,0.00733238,18.6589,348.156,2.34019e-06,290.188,299.965,0.266455,0,0.0843642
0.00501667,0.00733682,18.6552,348.018,2.3388e-06,290.187,299.965,0.266455,0,0.0843541
0.00503333,0.00734126,18.6515,347.88,2.33741e-06,290.186,299.965,0.266455,0,0.0843438
0.00505,0.0073457,18.6478,347.742,2.33603e-06,290.185,299.965,0.266455,0,0.0843335
0.00506667,0.00735014,18.6442,347.604,2.33464e-06,290.184,299.965,0.266455,0,0.084323
0.00508333,0.00735458,18.6405,347.467,2.33325e-06,290.183,299.965,0.266455,0,0.0843124
0.0051,0.00735902,18.6368,347.329,2.33187e-06,290.182,299.964,0.266455,0,0.0843017
0.00511667,0.00736346,18.6331,347.191,2.33048e-06,290.182,299.964,0.266455,0,0.0842908
0.00513333,0.00736791,18.6294,347.053,2.3291e-06,290.181,299.964,0.266454,0,0.0842798
0.00515,0.00737235,18.6257,346.915,2.32771e-06,290.18,299.964,0.266454,0,0.0842687
0.00516667,0.00737679,18.622,346.777,2.32633e-06,290.179,299.964,0.266454,0,0.0842575
0.00518333,0.00738123,18.6183,346.64,2.32494e-06,290.178,299.964,0.266454,0,0.0842462
0.0052,0.00738567,18.6146,346.502,2.32356e-06,290.178,299.964,0.266454,0,0.0842347
0.00521667,0.00739011,18.6109,346.364,2.32217e-06,290.177,299.964,0.266454,0,0.0842232
0.00523333,0.00739455,18.6072,346.226,2.32079e-06,290.176,299.964,0.266454,0,0.0842115
0.00525,0.00739899,18.6035,346.089,2.31941e-06,290.176,299.963,0.266454,0,0.0841997
0.00526667,0.00740343,18.5998,345.951,2.31802e-06,290.175,299.963,0.266454,0,0.0841879
0.00528333,0.00740787,18.5961,345.813,2.31664e-06,290.174,299.963,0.266453,0,0.0841759
0.0053,0.00741232,18.5923,345.675,2.31526e-06,290.173,299.963,0.266453,0,0.0841638
0.00531667,0.00741676,18.5886,345.538,2.31388e-06,290.173,299.963,0.266453,0,0.0841516
0.00533333,0.0074212,18.5849,345.4,2.3125e-06,290.172,299.963,0.266453,0,0.0841394
0.00535,0.00742564,18.5812,345.262,2.31112e-06,290.172,299.963,0.266453,0,0.084127
0.00536667,0.00743008,18.5775,345.125,2.30974e-06,290.171,299.963,0.266453,0,0.0841145
0.00538333,0.00743452,18.5738,344.987,2.30836e-06,290.17,299.962,0.266453,0,0.084102
0.0054,0.00743896,18.5701,344.849,2.30698e-06,290.17,299.962,0.266453,0,0.0840893
0.00541667,0.0074434,18.5664,344.712,2.3056e-06,290.169,299.962,0.266453,0,0.0840766
0.00543333,0.00744784,18.5627,344.574,2.30422e-06,290.168,299.962,0.266452,0,0.0840638
0.00545,0.00745228,18.559,344.437,2.30284e-06,290.168,299.962,0.266452,0,0.0840508
0.00546667,0.00745672,18.5553,344.299,2.30146e-06,290.167,299.962,0.266452,0,0.0840379
0.00548333,0.00746117,18.5516,344.161,2.30008e-06,290.167,299.962,0.266452,0,0.0840248
0.0055,0.00746561,18.5479,344.024,2.2987e-06,290.166,299.962,0.266452,0,0.0840116
0.00551667,0.00747005,18.5442,343.886,2.29733e-06,290.166,299.961,0.266452,0,0.0839984
0.00553333,0.00747449,18.5405,343.749,2.29595e-06,290.165,299.961,0.266452,0,0.0839851
0.00555,0.00747893,18.5367,343.611,2.29457e-06,290.165,299.961,0.266452,0,0.0839717
0.00556667,0.00748337,18.533,343.474,2.2932e-06,290.164,299.961,0.266452,0,0.0839582
0.00558333,0.00748781,18.5293,343.336,2.29182e-06,290.164,299.961,0.266452,0,0.0839446
0.0056,0.00749225,18.5256,343.198,2.29044e-06,290.163,299.961,0.266451,0,0.083931
0.00561667,0.00749669,18.5219,343.061,2.28907e-06,290.163,299.961,0.266451,0,0.0839173
0.00563333,0.00750113,18.5182,342.923,2.28769e-06,290.162,299.961,0.266451,0,0.0839036
0.00565,0.00750558,18.5145,342.786,2.28632e-06,290.162,299.96,0.266451,0,0.0838897
0.00566667,0.00751002,18.5108,342.648,2.28494e-06,290.161,299.96,0.266451,0,0.0838758
0.00568333,0.00751446,18.5071,342.511,2.28357e-06,290.161,299.96,0.266451,0,0.0838619
0.0057,0.0075189,18.5033,342.373,2.2822e-06,290.16,299.96,0.266451,0,0.0838478
0.00571667,0.00752334,18.4996,342.236,2.28082e-06,290.16,299.96,0.266451,0,0.0838337
0.00573333,0.00752778,18.4959,342.099,2.27945e-06,290.159,299.96,0.266451,0,0.0838196
0.00575,0.00753222,18.4922,341.961,2.27808e-06,290.159,299.96,0.26645,0,0.0838054
0.00576667,0.00753666,18.4885,341.824,2.27671e-06,290.158,299.96,0.26645,0,0.0837911
0.00578333,0.0075411,18.4848,341.686,2.27533e-06,290.158,299.959,0.26645,0,0.0837767
0.0058,0.00754554,18.481,341.549,2.27396e-06,290.158,299.959,0.26645,0,0.0837623
0.00581667,0.00754998,18.4773,341.411,2.27259e-06,290.157,299.959,0.26645,0,0.0837479
0.00583333,0.00755443,18.4736,341.274,2.27122e-06,290.157,299.959,0.26645,0,0.0837333
0.00585,0.00755887,18.4699,341.136,2.26985e-06,290.156,299.959,0.26645,0,0.0837188
0.00586667,0.00756331,18.4662,340.999,2.26848e-06,290.156,299.959,0.26645,0,0.0837041
0.00588333,0.00756775,18.4624,340.862,2.26711e-06,290.156,299.959,0.26645,0,0.0836894
0.0059,0.00757219,18.4587,340.724,2.26574e-06,290.155,299.959,0.266449,0,0.0836747
0.00591667,0.00757663,18.455,340.587,2.26437e-06,290.155,299.958,0.266449,0,0.0836599
0.00593333,0.00758107,18.4513,340.449,2.263e-06,290.155,299.958,0.266449,0,0.0836451
0.00595,0.00758551,18.4475,340.312,2.26163e-06,290.154,299.958,0.266449,0,0.0836302
0.00596667,0.00758995,18.4438,340.175,2.26026e-06,290.154,299.958,0.266449,0,0.0836152
0.00598333,0.00759439,18.4401,340.037,2.25889e-06,290.153,299.958,0.266449,0,0.0836002
0.006,0.00759883,18.4364,339.9,2.25753e-06,290.153,299.958,0.266449,0,0.0835852
0.00601667,0.00760328,18.4327,339.763,2.25616e-06,290.153,299.958,0.266449,0,0.0835701
0.00603333,0.00760772,18.4289,339.625,2.25479e-06,290.152,299.958,0.266449,0,0.083555
0.00605,0.00761216,18.4252,339.488,2.25342e-06,290.152,299.957,0.266448,0,0.0835398
0.00606667,0.0076166,18.4215,339.351,2.25206e-06,290.152,299.957,0.266448,0,0.0835246
0.00608333,0.00762104,18.4177,339.213,2.25069e-06,290.151,299.957,0.266448,0,0.0835093
0.0061,0.00762548,18.414,339.076,2.24933e-06,290.151,299.957,0.266448,0,0.083494
0.00611667,0.00762992,18.4103,338.939,2.24796e-06,290.151,299.957,0.266448,0,0.0834786
0.00613333,0.00763436,18.4066,338.801,2.24659e-06,290.151,299.957,0.266448,0,0.0834632
0.00615,0.0076388,18.4028,338.664,2.24523e-06,290.15,299.957,0.266448,0,0.0834478
0.00616667,0.00764324,18.3991,338.527,2.24386e-06,290.15,299.957,0.266448,0,0.0834323
0.00618333,0.00764768,18.3954,338.389,2.2425e-06,290.15,299.957,0.266448,0,0.0834168
0.0062,0.00765212,18.3916,338.252,2.24114e-06,290.149,299.956,0.266447,0,0.0834013
0.00621667,0.00765657,18.3879,338.115,2.23977e-06,290.149,299.956,0.266447,0,0.0833857
0.00623333,0.00766101,18.3842,337.977,2.23841e-06,290.149,299.956,0.266447,0,0.08337
0.00625,0.00766545,18.3804,337.84,2.23705e-06,290.149,299.956,0.266447,0,0.0833544
0.00626667,0.00766989,18.3767,337.703,2.23568e-06,290.148,299.956,0.266447,0,0.0833387
0.00628333,0.00767433,18.373,337.566,2.23432e-06,290.148,299.956,0.266447,0,0.0833229
0.0063,0.00767877,18.3692,337.428,2.23296e-06,290.148,299.956,0.266447,0,0.0833072
0.00631667,0.00768321,18.3655,337.291,2.2316e-06,290.147,299.956,0.266447,0,0.0832914
0.00633333,0.00768765,18.3617,337.154,2.23023e-06,290.147,299.955,0.266447,0,0.0832755
0.00635,0.00769209,18.358,337.017,2.22887e-06,290.147,299.955,0.266447,0,0.0832596
0.00636667,0.00769653,18.3543,336.879,2.22751e-06,290.147,299.955,0.266446,0,0.0832437
0.00638333,0.00770097,18.3505,336.742,2.22615e-06,290.146,299.955,0.266446,0,0.0832278
0.0064,0.00770542,18.3468,336.605,2.22479e-06,290.146,299.955,0.266446,0,0.0832118
0.00641667,0.00770986,18.3431,336.468,2.22343e-06,290.146,299.955,0.266446,0,0.0831958
0.00643333,0.0077143,18.3393,336.33,2.22207e-06,290.146,299.955,0.266446,0,0.0831798
0.00645,0.00771874,18.3356,336.193,2.22071e-06,290.145,299.955,0.266446,0,0.0831637
0.00646667,0.00772318,18.3318,336.056,2.21935e-06,290.145,299.954,0.266446,0,0.0831476
0.00648333,0.00772762,18.3281,335.919,2.21799e-06,290.145,299.954,0.266446,0,0.0831315
0.0065,0.00773206,18.3243,335.781,2.21663e-06,290.145,299.954,0.266446,0,0.0831153
0.00651667,0.0077365,18.3206,335.644,2.21528e-06,290.145,299.954,0.266445,0,0.0830992
0.00653333,0.00774094,18.3168,335.507,2.21392e-06,290.144,299.954,0.266445,0,0.0830829
0.00655,0.00774538,18.3131,335.37,2.21256e-06,290.144,299.954,0.266445,0,0.0830667
0.00656667,0.00774982,18.3094,335.232,2.2112e-06,290.144,299.954,0.266445,0,0.0830505
0.00658333,0.00775426,18.3056,335.095,2.20985e-06,290.144,299.954,0.266445,0,0.0830342
0.0066,0.00775871,18.3019,334.958,2.20849e-06,290.144,299.953,0.266445,0,0.0830179
0.00661667,0.00776315,18.2981,334.821,2.20713e-06,290.143,299.953,0.266445,0,0.0830015
0.00663333,0.00776759,18.2944,334.684,2.20578e-06,290.143,299.953,0.266445,0,0.0829852
0.00665,0.00777203,18.2906,334.546,2.20442e-06,290.143,299.953,0.266445,0,0.0829688
0.00666667,0.00777647,18.2869,334.409,2.20307e-06,290.143,299.953,0.266444,0,0.0829524
0.00668333,0.00778091,18.2831,334.272,2.20171e-06,290.143,299.953,0.266444,0,0.082936
0.0067,0.00778535,18.2794,334.135,2.20036e-06,290.142,299.953,0.266444,0,0.0829195
0.00671667,0.00778979,18.2756,333.998,2.199e-06,290.142,299.953,0.266444,0,0.082903
0.00673333,0.00779423,18.2719,333.861,2.19765e-06,290.142,299.953,0.266444,0,0.0828865
0.00675,0.00779867,18.2681,333.723,2.19629e-06,290.142,299.952,0.266444,0,0.08287
0.00676667,0.00780311,18.2643,333.586,2.19494e-06,290.142,299.952,0.266444,0,0.0828534
0.00678333,0.00780755,18.2606,333.449,2.19359e-06,290.141,299.952,0.266444,0,0.0828369
0.0068,0.007812,18.2568,333.312,2.19223e-06,290.141,299.952,0.266444,0,0.0828203
0.00681667,0.00781644,18.2531,333.175,2.19088e-06,290.141,299.952,0.266444,0,0.0828037
0.00683333,0.00782088,18.2493,333.038,2.18953e-06,290.141,299.952,0.266443,0,0.082787
0.00685,0.00782532,18.2456,332.9,2.18817e-06,290.141,299.952,0.266443,0,0.0827704
0.00686667,0.00782976,18.2418,332.763,2.18682e-06,290.141,299.952,0.266443,0,0.0827537
0.00688333,0.0078342,18.238,332.626,2.18547e-06,290.14,299.951,0.266443,0,0.082737
0.0069,0.00783864,18.2343,332.489,2.18412e-06,290.14,299.951,0.266443,0,0.0827203
0.00691667,0.00784308,18.2305,332.352,2.18277e-06,290.14,299.951,0.266443,0,0.0827036
0.00693333,0.00784752,18.2268,332.215,2.18142e-06,290.14,299.951,0.266443,0,0.0826869
0.00695,0.00785196,18.223,332.077,2.18007e-06,290.14,299.951,0.266443,0,0.0826701
0.00696667,0.0078564,18.2192,331.94,2.17872e-06,290.14,299.951,0.266443,0,0.0826533
0.00698333,0.00786084,18.2155,331.803,2.17737e-06,290.139,299.951,0.266442,0,0.0826365
0.007,0.00786528,18.2117,331.666,2.17602e-06,290.139,299.951,0.266442,0,0.0826197
0.00701667,0.00786973,18.2079,331.529,2.17467e-06,290.139,299.951,0.266442,0,0.0826029
0.00703333,0.00787417,18.2042,331.392,2.17332e-06,290.139,299.95,0.266442,0,0.0825861
0.00705,0.00787861,18.2004,331.255,2.17197e-06,290.139,299.95,0.266442,0,0.0825692
0.00706667,0.00788305,18.1966,331.117,2.17062e-06,290.139,299.95,0.266442,0,0.0825523
0.00708333,0.00788749,18.1929,330.98,2.16927e-06,290.138,299.95,0.266442,0,0.0825354
0.0071,0.00789193,18.1891,330.843,2.16793e-06,290.138,299.95,0.266442,0,0.0825185
0.00711667,0.00789637,18.1853,330.706,2.16658e-06,290.138,299.95,0.266442,0,0.0825016
0.00713333,0.00790081,18.1816,330.569,2.16523e-06,290.138,299.95,0.266442,0,0.0824847
0.00715,0.00790525,18.1778,330.432,2.16389e-06,290.138,299.95,0.266441,0,0.0824677
0.00716667,0.00790969,18.174,330.295,2.16254e-06,290.138,299.949,0.266441,0,0.0824507
0.00718333,0.00791413,18.1702,330.158,2.16119e-06,290.138,299.949,0.266441,0,0.0824338
0.0072,0.00791857,18.1665,330.021,2.15985e-06,290.137,299.949,0.266441,0,0.0824168
0.00721667,0.00792301,18.1627,329.883,2.1585e-06,290.137,299.949,0.266441,0,0.0823997
0.00723333,0.00792746,18.1589,329.746,2.15716e-06,290.137,299.949,0.266441,0,0.0823827
0.00725,0.0079319,18.1551,329.609,2.15581e-06,290.137,299.949,0.266441,0,0.0823657
0.00726667,0.00793634,18.1514,329.472,2.15447e-06,290.137,299.949,0.266441,0,0.0823486
0.00728333,0.00794078,18.1476,329.335,2.15312e-06,290.137,299.949,0.266441,0,0.0823315
0.0073,0.00794522,18.1438,329.198,2.15178e-06,290.137,299.949,0.26644,0,0.0823145
0.00731667,0.00794966,18.14,329.061,2.15043e-06,290.137,299.948,0.26644,0,0.0822974
0.00733333,0.0079541,18.1363,328.924,2.14909e-06,290.136,299.948,0.26644,0,0.0822803
0.00735,0.00795854,18.1325,328.787,2.14775e-06,290.136,299.948,0.26644,0,0.0822633
0.00736667,0.00796298,18.1287,328.65,2.1464e-06,290.136,299.948,0.26644,0,0.0822461
0.00738333,0.00796742,18.1249,328.512,2.14506e-06,290.136,299.948,0.26644,0,0.082229
0.0074,0.00797186,18.1211,328.375,2.14372e-06,290.136,299.948,0.26644,0,0.0822119
0.00741667,0.0079763,18.1173,328.238,2.14238e-06,290.136,299.948,0.26644,0,0.0821948
0.00743333,0.00798074,18.1136,328.101,2.14103e-06,290.136,299.948,0.26644,0,0.0821776
0.00745,0.00798519,18.1098,327.964,2.13969e-06,290.136,299.947,0.26644,0,0.0821604
0.00746667,0.00798963,18.106,327.827,2.13835e-06,290.135,299.947,0.266439,0,0.0821432
0.00748333,0.00799407,18.1022,327.69,2.13701e-06,290.135,299.947,0.266439,0,0.0821261
0.0075,0.00799851,18.0984,327.553,2.13567e-06,290.135,299.947,0.266439,0,0.0821089
0.00751667,0.00800295,18.0946,327.416,2.13433e-06,290.135,299.947,0.266439,0,0.0820916
0.00753333,0.00800739,18.0908,327.279,2.13299e-06,290.135,299.947,0.266439,0,0.0820744
0.00755,0.00801183,18.0871,327.142,2.13165e-06,290.135,299.947,0.266439,0,0.0820572
0.00756667,0.00801627,18.0833,327.005,2.13031e-06,290.135,299.947,0.266439,0,0.0820399
0.00758333,0.00802071,18.0795,326.867,2.12897e-06,290.135,299.947,0.266439,0,0.0820227
0.0076,0.00802515,18.0757,326.73,2.12763e-06,290.135,299.946,0.266439,0,0.0820054
0.00761667,0.00802959,18.0719,326.593,2.12629e-06,290.134,299.946,0.266439,0,0.0819881
0.00763333,0.00803403,18.0681,326.456,2.12495e-06,290.134,299.946,0.266438,0,0.0819708
0.00765,0.00803847,18.0643,326.319,2.12362e-06,290.134,299.946,0.266438,0,0.0819535
0.00766667,0.00804291,18.0605,326.182,2.12228e-06,290.134,299.946,0.266438,0,0.0819362
0.00768333,0.00804736,18.0567,326.045,2.12094e-06,290.134,299.946,0.266438,0,0.081919
0.0077,0.0080518,18.0529,325.908,2.1196e-06,290.134,299.946,0.266438,0,0.0819017
0.00771667,0.00805624,18.0491,325.771,2.11827e-06,290.134,299.946,0.266438,0,0.0818845
0.00773333,0.00806068,18.0453,325.634,2.11693e-06,290.134,299.946,0.266438,0,0.0818672
0.00775,0.00806512,18.0415,325.497,2.11559e-06,290.134,299.946,0.266438,0,0.0818499
0.00776667,0.00806956,18.0377,325.36,2.11426e-06,290.133,299.945,0.266438,0,0.0818326
0.00778333,0.008074,18.0339,325.223,2.11292e-06,290.133,299.945,0.266438,0,0.0818153
0.0078,0.00807844,18.0301,325.086,2.11159e-06,290.133,299.945,0.266438,0,0.081798
0.00781667,0.00808288,18.0263,324.949,2.11025e-06,290.133,299.945,0.266437,0,0.0817806
0.00783333,0.00808732,18.0225,324.812,2.10892e-06,290.133,299.945,0.266437,0,0.0817633
0.00785,0.00809176,18.0187,324.675,2.10758e-06,290.133,299.945,0.266437,0,0.0817459
0.00786667,0.0080962,18.0149,324.537,2.10625e-06,290.133,299.945,0.266437,0,0.0817286
0.00788333,0.00810064,18.0111,324.4,2.10491e-06,290.133,299.945,0.266437,0,0.0817112
0.0079,0.00810508,18.0073,324.263,2.10358e-06,290.133,299.945,0.266437,0,0.0816938
0.00791667,0.00810952,18.0035,324.126,2.10225e-06,290.133,299.945,0.266437,0,0.0816765
0.00793333,0.00811397,17.9997,323.989,2.10091e-06,290.132,299.944,0.266437,0,0.0816591
0.00795,0.00811841,17.9959,323.852,2.09958e-06,290.132,299.944,0.266437,0,0.0816417
0.00796667,0.00812285,17.9921,323.715,2.09825e-06,290.132,299.944,0.266437,0,0.0816242
0.00798333,0.00812729,17.9883,323.578,2.09692e-06,290.132,299.944,0.266437,0,0.0816068
0.008,0.00813173,17.9845,323.441,2.09559e-06,290.132,299.944,0.266436,0,0.0815894
0.00801667,0.00813617,17.9807,323.304,2.09425e-06,290.132,299.944,0.266436,0,0.081572
0.00803333,0.00814061,17.9768,323.167,2.09292e-06,290.132,299.944,0.266436,0,0.0815545
0.00805,0.00814505,17.973,323.03,2.09159e-06,290.132,299.944,0.266436,0,0.0815372
0.00806667,0.00814949,17.9692,322.893,2.09026e-06,290.132,299.944,0.266436,0,0.0815199
0.00808333,0.00815393,17.9654,322.756,2.08893e-06,290.132,299.944,0.266436,0,0.0815026
0.0081,0.00815837,17.9616,322.619,2.0876e-06,290.132,299.943,0.266436,0,0.0814853
0.00811667,0.00816281,17.9578,322.482,2.08627e-06,290.131,299.943,0.266436,0,0.0814679
0.00813333,0.00816725,17.954,322.345,2.08494e-06,290.131,299.943,0.266436,0,0.0814506
0.00815,0.00817169,17.9502,322.208,2.08361e-06,290.131,299.943,0.266436,0,0.0814333
0.00816667,0.00817614,17.9463,322.071,2.08228e-06,290.131,299.943,0.266436,0,0.0814159
0.00818333,0.00818058,17.9425,321.934,2.08095e-06,290.131,299.943,0.266436,0,0.0813985
0.0082,0.00818502,17.9387,321.797,2.07963e-06,290.131,299.943,0.266436,0,0.0813812
0.00821667,0.00818946,17.9349,321.66,2.0783e-06,290.131,299.943,0.266436,0,0.0813638
0.00823333,0.0081939,17.9311,321.523,2.07697e-06,290.131,299.943,0.266435,0,0.0813464
0.00825,0.00819834,17.9272,321.386,2.07564e-06,290.131,299.943,0.266435,0,0.081329
0.00826667,0.00820278,17.9234,321.249,2.07431e-06,290.131,299.943,0.266435,0,0.0813116
0.00828333,0.00820722,17.9196,321.112,2.07299e-06,290.131,299.943,0.266435,0,0.0812942
0.0083,0.00821166,17.9158,320.975,2.07166e-06,290.131,299.943,0.266435,0,0.0812768
0.00831667,0.0082161,17.9119,320.838,2.07033e-06,290.13,299.942,0.266435,0,0.0812594
0.00833333,0.00822054,17.9081,320.701,2.06901e-06,290.13,299.942,0.266435,0,0.0812419
0.00835,0.00822498,17.9043,320.564,2.06768e-06,290.13,299.942,0.266435,0,0.0812245
0.00836667,0.00822942,17.9005,320.427,2.06636e-06,290.13,299.942,0.266435,0,0.081207
0.00838333,0.00823386,17.8966,320.29,2.06503e-06,290.13,299.942,0.266435,0,0.0811896
0.0084,0.0082383,17.8928,320.153,2.06371e-06,290.13,299.942,0.266435,0,0.0811721
0.00841667,0.00824274,17.889,320.016,2.06238e-06,290.13,299.942,0.266435,0,0.0811547
0.00843333,0.00824719,17.8852,319.879,2.06106e-06,290.13,299.942,0.266435,0,0.0811376
0.00845,0.00825163,17.8813,319.742,2.05973e-06,290.13,299.942,0.266435,0,0.0811204
0.00846667,0.00825607,17.8775,319.605,2.05841e-06,290.13,299.942,0.266435,0,0.0811033
0.00848333,0.00826051,17.8737,319.468,2.05709e-06,290.13,299.942,0.266435,0,0.0810861
0.0085,0.00826495,17.8698,319.331,2.05576e-06,290.13,299.942,0.266435,0,0.081069
0.00851667,0.00826939,17.866,319.194,2.05444e-06,290.13,299.942,0.266435,0,0.0810518
0.00853333,0.00827383,17.8622,319.057,2.05312e-06,290.13,299.942,0.266435,0,0.0810346
0.00855,0.00827827,17.8583,318.92,2.0518e-06,290.129,299.942,0.266435,0,0.0810174
0.00856667,0.00828271,17.8545,318.783,2.05048e-06,290.129,299.942,0.266435,0,0.0810002
0.00858333,0.00828715,17.8507,318.646,2.04915e-06,290.129,299.942,0.266435,0,0.080983
0.0086,0.00829159,17.8468,318.509,2.04783e-06,290.129,299.942,0.266434,0,0.0809658
0.00861667,0.00829603,17.843,318.372,2.04651e-06,290.129,299.942,0.266434,0,0.0809486
0.00863333,0.00830047,17.8391,318.235,2.04519e-06,290.129,299.942,0.266434,0,0.0809314
0.00865,0.00830491,17.8353,318.098,2.04387e-06,290.129,299.942,0.266434,0,0.0809141
0.00866667,0.00830935,17.8315,317.961,2.04255e-06,290.129,299.942,0.266434,0,0.0808969
0.00868333,0.00831379,17.8276,317.824,2.04123e-06,290.129,299.942,0.266434,0,0.0808796
0.0087,0.00831824,17.8238,317.687,2.03991e-06,290.129,299.942,0.266434,0,0.0808623
0.00871667,0.00832268,17.8199,317.55,2.03859e-06,290.129,299.942,0.266434,0,0.0808451
0.00873333,0.00832712,17.8161,317.413,2.03727e-06,290.129,299.941,0.266434,0,0.0808278
0.00875,0.00833156,17.8122,317.276,2.03595e-06,290.129,299.941,0.266434,0,0.0808105
0.00876667,0.008336,17.8084,317.139,2.03463e-06,290.129,299.941,0.266434,0,0.0807932
0.00878333,0.00834044,17.8045,317.002,2.03332e-06,290.129,299.941,0.266434,0,0.0807759
0.0088,0.00834488,17.8007,316.865,2.032e-06,290.129,299.941,0.266434,0,0.080759
0.00881667,0.00834932,17.7969,316.728,2.03068e-06,290.128,299.942,0.266434,0,0.0807424
0.00883333,0.00835376,17.793,316.591,2.02936e-06,290.128,299.942,0.266434,0,0.0807258
0.00885,0.0083582,17.7892,316.454,2.02805e-06,290.128,299.942,0.266435,0,0.0807092
0.00886667,0.00836264,17.7853,316.317,2.02673e-06,290.128,299.942,0.266435,0,0.0806925
0.00888333,0.00836708,17.7815,316.18,2.02541e-06,290.128,299.942,0.266435,0,0.0806759
0.0089,0.00837152,17.7776,316.043,2.0241e-06,290.128,299.942,0.266435,0,0.0806592
0.00891667,0.00837596,17.7737,315.906,2.02278e-06,290.128,299.942,0.266435,0,0.0806425
0.00893333,0.0083804,17.7699,315.769,2.02147e-06,290.128,299.942,0.266435,0,0.0806257
0.00895,0.00838484,17.766,315.632,2.02015e-06,290.128,299.942,0.266435,0,0.080609
0.00896667,0.00838929,17.7622,315.495,2.01884e-06,290.128,299.942,0.266435,0,0.0805922
0.00898333,0.00839373,17.7583,315.358,2.01752e-06,290.128,299.942,0.266435,0,0.0805754
0.009,0.00839817,17.7545,315.221,2.01621e-06,290.128,299.943,0.266435,0,0.0805586
0.00901667,0.00840261,17.7506,315.084,2.01489e-06,290.128,299.943,0.266435,0,0.0805417
0.00903333,0.00840705,17.7468,314.947,2.01358e-06,290.128,299.943,0.266436,0,0.0805248
0.00905,0.00841149,17.7429,314.81,2.01227e-06,290.128,299.943,0.266436,0,0.0805078
0.00906667,0.00841593,17.739,314.673,2.01095e-06,290.128,299.943,0.266436,0,0.0804908
0.00908333,0.00842037,17.7352,314.536,2.00964e-06,290.128,299.943,0.266436,0,0.0804738
0.0091,0.00842481,17.7313,314.4,2.00833e-06,290.128,299.943,0.266436,0,0.0804566
0.00911667,0.00842925,17.7275,314.263,2.00701e-06,290.128,299.943,0.266436,0,0.0804393
0.00913333,0.00843369,17.7236,314.126,2.0057e-06,290.128,299.943,0.266436,0,0.0804217
0.00915,0.00843813,17.7197,313.989,2.00439e-06,290.128,299.943,0.266436,0,0.0804044
0.00916667,0.00844257,17.7159,313.852,2.00308e-06,290.128,299.944,0.266436,0,0.0803894
0.00918333,0.00844701,17.712,313.715,2.00177e-06,290.128,299.944,0.266437,0,0.0803776
0.0092,0.00845145,17.7081,313.578,2.00046e-06,290.128,299.944,0.266437,0,0.0803652
0.00921667,0.00845589,17.7043,313.441,1.99915e-06,290.128,299.945,0.266437,0,0.0803523
0.00923333,0.00846033,17.7004,313.304,1.99784e-06,290.128,299.945,0.266438,0,0.0803392
0.00925,0.00846478,17.6965,313.167,1.99653e-06,290.128,299.945,0.266438,0,0.0803258
0.00926667,0.00846922,17.6927,313.03,1.99522e-06,290.128,299.946,0.266438,0,0.0803123
0.00928333,0.00847366,17.6888,312.893,1.99391e-06,290.128,299.946,0.266439,0,0.0802987
0.0093,0.0084781,17.6849,312.756,1.9926e-06,290.128,299.946,0.266439,0,0.0802849
0.00931667,0.00848254,17.681,312.619,1.99129e-06,290.128,299.947,0.266439,0,0.080271
0.00933333,0.00848698,17.6772,312.482,1.98998e-06,290.128,299.947,0.26644,0,0.0802571
