  Grid,   Temperature,   Uvec,   CO,    CO2
   4.230e-02,   3.200e+02,   5.059e-01,  -9.393e-14,  -1.341e-12
   4.243e-02,   3.200e+02,   5.059e-01,  -9.672e-14,  -1.385e-12
   4.255e-02,   3.200e+02,   5.059e-01,  -9.942e-14,  -1.427e-12
   4.268e-02,   3.200e+02,   5.059e-01,  -1.027e-13,  -1.469e-12
   4.280e-02,   3.200e+02,   5.059e-01,  -1.047e-13,  -1.508e-12
   4.293e-02,   3.200e+02,   5.059e-01,  -1.076e-13,  -1.546e-12
   4.305e-02,   3.200e+02,   5.059e-01,  -1.094e-13,  -1.582e-12
   4.318e-02,   3.200e+02,   5.059e-01,  -1.117e-13,  -1.616e-12
   4.330e-02,   3.200e+02,   5.059e-01,  -1.147e-13,  -1.648e-12
   4.343e-02,   3.200e+02,   5.059e-01,  -1.162e-13,  -1.677e-12
   4.355e-02,   3.200e+02,   5.059e-01,  -1.175e-13,  -1.702e-12
   4.368e-02,   3.200e+02,   5.059e-01,  -1.194e-13,  -1.726e-12
   4.380e-02,   3.200e+02,   5.059e-01,  -1.204e-13,  -1.745e-12
   4.393e-02,   3.200e+02,   5.059e-01,  -1.211e-13,  -1.761e-12
   4.406e-02,   3.200e+02,   5.059e-01,  -1.224e-13,  -1.774e-12
   4.418e-02,   3.200e+02,   5.059e-01,  -1.227e-13,  -1.782e-12
   4.431e-02,   3.200e+02,   5.059e-01,  -1.223e-13,  -1.787e-12
   4.443e-02,   3.200e+02,   5.059e-01,  -1.224e-13,  -1.787e-12
   4.456e-02,   3.200e+02,   5.059e-01,  -1.223e-13,  -1.782e-12
   4.468e-02,   3.200e+02,   5.059e-01,  -1.211e-13,  -1.772e-12
   4.481e-02,   3.200e+02,   5.059e-01,  -1.203e-13,  -1.758e-12
   4.493e-02,   3.200e+02,   5.059e-01,  -1.188e-13,  -1.738e-12
   4.506e-02,   3.200e+02,   5.059e-01,  -1.164e-13,  -1.713e-12
   4.518e-02,   3.200e+02,   5.059e-01,  -1.147e-13,  -1.682e-12
   4.531e-02,   3.200e+02,   5.059e-01,  -1.121e-13,  -1.646e-12
   4.543e-02,   3.200e+02,   5.059e-01,  -1.080e-13,  -1.602e-12
   4.556e-02,   3.200e+02,   5.059e-01,  -1.053e-13,  -1.554e-12
   4.568e-02,   3.200e+02,   5.059e-01,  -1.012e-13,  -1.498e-12
   4.581e-02,   3.200e+02,   5.059e-01,  -9.666e-14,  -1.436e-12
   4.593e-02,   3.200e+02,   5.059e-01,  -9.160e-14,  -1.368e-12
   4.606e-02,   3.200e+02,   5.059e-01,  -8.601e-14,  -1.292e-12
   4.618e-02,   3.200e+02,   5.059e-01,  -8.087e-14,  -1.210e-12
   4.631e-02,   3.200e+02,   5.059e-01,  -7.413e-14,  -1.120e-12
   4.643e-02,   3.200e+02,   5.059e-01,  -6.654e-14,  -1.023e-12
   4.656e-02,   3.200e+02,   5.059e-01,  -5.966e-14,  -9.184e-13
   4.668e-02,   3.200e+02,   5.059e-01,  -5.199e-14,  -8.065e-13
   4.681e-02,   3.200e+02,   5.059e-01,  -4.325e-14,  -6.867e-13
   4.693e-02,   3.200e+02,   5.059e-01,  -3.407e-14,  -5.594e-13
   4.706e-02,   3.200e+02,   5.059e-01,  -2.271e-14,  -4.240e-13
   4.718e-02,   3.200e+02,   5.059e-01,  -5.882e-15,  -2.807e-13
   4.731e-02,   3.200e+02,   5.059e-01,   3.161e-14,  -1.290e-13
   4.743e-02,   3.200e+02,   5.059e-01,   1.462e-13,   3.170e-14
   4.756e-02,   3.200e+02,   5.059e-01,   5.574e-13,   2.050e-13
   4.768e-02,   3.200e+02,   5.059e-01,   2.117e-12,   4.077e-13
   4.781e-02,   3.200e+02,   5.059e-01,   8.120e-12,   7.198e-13
   4.793e-02,   3.200e+02,   5.059e-01,   3.134e-11,   1.528e-12
   4.806e-02,   3.200e+02,   5.059e-01,   1.212e-10,   4.678e-12
   4.819e-02,   3.200e+02,   5.059e-01,   4.693e-10,   1.904e-11
   4.831e-02,   3.200e+02,   5.059e-01,   1.818e-09,   8.715e-11
   4.844e-02,   3.200e+02,   5.059e-01,   7.039e-09,   4.132e-10
   4.856e-02,   3.200e+02,   5.059e-01,   2.726e-08,   1.977e-09
   4.869e-02,   3.200e+02,   5.059e-01,   1.056e-07,   9.480e-09
   4.881e-02,   3.200e+02,   5.060e-01,   4.089e-07,   4.548e-08
   4.894e-02,   3.200e+02,   5.061e-01,   1.583e-06,   2.182e-07
   4.906e-02,   3.202e+02,   5.063e-01,   6.132e-06,   1.047e-06
   4.919e-02,   3.206e+02,   5.071e-01,   2.373e-05,   5.020e-06
   4.931e-02,   3.223e+02,   5.100e-01,   9.169e-05,   2.401e-05
   4.944e-02,   3.288e+02,   5.208e-01,   3.518e-04,   1.138e-04
   4.956e-02,   3.527e+02,   5.601e-01,   1.317e-03,   5.226e-04
   4.969e-02,   4.313e+02,   6.894e-01,   4.579e-03,   2.182e-03
   4.981e-02,   6.368e+02,   1.035e+00,   1.375e-02,   7.547e-03
   4.994e-02,   1.033e+03,   1.738e+00,   3.434e-02,   2.083e-02
   5.000e-02,   1.287e+03,   2.216e+00,   4.954e-02,   3.281e-02
   5.006e-02,   1.514e+03,   2.655e+00,   6.261e-02,   4.916e-02
   5.019e-02,   1.757e+03,   3.099e+00,   6.039e-02,   8.965e-02
   5.031e-02,   1.851e+03,   3.246e+00,   4.837e-02,   1.157e-01
   5.044e-02,   1.906e+03,   3.327e+00,   4.039e-02,   1.299e-01
   5.056e-02,   1.946e+03,   3.386e+00,   3.582e-02,   1.376e-01
   5.069e-02,   1.977e+03,   3.432e+00,   3.312e-02,   1.420e-01
   5.081e-02,   2.002e+03,   3.471e+00,   3.137e-02,   1.448e-01
   5.094e-02,   2.023e+03,   3.503e+00,   3.012e-02,   1.468e-01
   5.106e-02,   2.041e+03,   3.530e+00,   2.915e-02,   1.484e-01
   5.119e-02,   2.056e+03,   3.553e+00,   2.833e-02,   1.496e-01
   5.131e-02,   2.070e+03,   3.574e+00,   2.762e-02,   1.508e-01
   5.144e-02,   2.082e+03,   3.592e+00,   2.697e-02,   1.518e-01
   5.156e-02,   2.092e+03,   3.608e+00,   2.639e-02,   1.527e-01
   5.169e-02,   2.102e+03,   3.622e+00,   2.585e-02,   1.536e-01
   5.181e-02,   2.110e+03,   3.635e+00,   2.534e-02,   1.544e-01
   5.194e-02,   2.118e+03,   3.647e+00,   2.488e-02,   1.551e-01
   5.207e-02,   2.125e+03,   3.657e+00,   2.444e-02,   1.558e-01
   5.219e-02,   2.132e+03,   3.667e+00,   2.403e-02,   1.564e-01
   5.232e-02,   2.138e+03,   3.676e+00,   2.364e-02,   1.570e-01
   5.244e-02,   2.143e+03,   3.684e+00,   2.328e-02,   1.576e-01
   5.257e-02,   2.149e+03,   3.692e+00,   2.293e-02,   1.582e-01
   5.269e-02,   2.153e+03,   3.699e+00,   2.261e-02,   1.587e-01
   5.282e-02,   2.158e+03,   3.705e+00,   2.230e-02,   1.591e-01
   5.294e-02,   2.162e+03,   3.711e+00,   2.201e-02,   1.596e-01
   5.307e-02,   2.166e+03,   3.717e+00,   2.174e-02,   1.600e-01
   5.319e-02,   2.170e+03,   3.723e+00,   2.148e-02,   1.604e-01
   5.332e-02,   2.173e+03,   3.728e+00,   2.123e-02,   1.608e-01
   5.344e-02,   2.176e+03,   3.732e+00,   2.099e-02,   1.612e-01
   5.357e-02,   2.179e+03,   3.737e+00,   2.076e-02,   1.616e-01
   5.369e-02,   2.182e+03,   3.741e+00,   2.055e-02,   1.619e-01
   5.382e-02,   2.185e+03,   3.745e+00,   2.034e-02,   1.622e-01
   5.394e-02,   2.188e+03,   3.749e+00,   2.015e-02,   1.625e-01
   5.407e-02,   2.190e+03,   3.753e+00,   1.996e-02,   1.628e-01
   5.419e-02,   2.193e+03,   3.756e+00,   1.978e-02,   1.631e-01
   5.432e-02,   2.195e+03,   3.759e+00,   1.960e-02,   1.634e-01
   5.444e-02,   2.197e+03,   3.762e+00,   1.944e-02,   1.637e-01
   5.457e-02,   2.199e+03,   3.765e+00,   1.928e-02,   1.639e-01
   5.469e-02,   2.201e+03,   3.768e+00,   1.913e-02,   1.642e-01
   5.482e-02,   2.203e+03,   3.771e+00,   1.898e-02,   1.644e-01
   5.494e-02,   2.205e+03,   3.774e+00,   1.884e-02,   1.646e-01
   5.507e-02,   2.206e+03,   3.776e+00,   1.870e-02,   1.648e-01
   5.519e-02,   2.208e+03,   3.778e+00,   1.857e-02,   1.650e-01
   5.532e-02,   2.210e+03,   3.781e+00,   1.845e-02,   1.652e-01
   5.544e-02,   2.211e+03,   3.783e+00,   1.833e-02,   1.654e-01
   5.557e-02,   2.213e+03,   3.785e+00,   1.821e-02,   1.656e-01
   5.569e-02,   2.214e+03,   3.787e+00,   1.810e-02,   1.658e-01
   5.582e-02,   2.215e+03,   3.789e+00,   1.799e-02,   1.660e-01
   5.594e-02,   2.217e+03,   3.791e+00,   1.788e-02,   1.661e-01
   5.607e-02,   2.218e+03,   3.793e+00,   1.778e-02,   1.663e-01
   5.620e-02,   2.219e+03,   3.794e+00,   1.768e-02,   1.664e-01
   5.632e-02,   2.220e+03,   3.796e+00,   1.759e-02,   1.666e-01
   5.645e-02,   2.221e+03,   3.798e+00,   1.750e-02,   1.667e-01
   5.657e-02,   2.222e+03,   3.799e+00,   1.741e-02,   1.669e-01
   5.670e-02,   2.224e+03,   3.801e+00,   1.732e-02,   1.670e-01
   5.682e-02,   2.225e+03,   3.802e+00,   1.724e-02,   1.671e-01
   5.695e-02,   2.226e+03,   3.803e+00,   1.716e-02,   1.673e-01
   5.707e-02,   2.226e+03,   3.805e+00,   1.708e-02,   1.674e-01
   5.720e-02,   2.227e+03,   3.806e+00,   1.701e-02,   1.675e-01
   5.732e-02,   2.228e+03,   3.807e+00,   1.694e-02,   1.676e-01
   5.745e-02,   2.229e+03,   3.809e+00,   1.687e-02,   1.677e-01
   5.757e-02,   2.230e+03,   3.810e+00,   1.680e-02,   1.678e-01
   5.770e-02,   2.231e+03,   3.811e+00,   1.673e-02,   1.679e-01
   5.782e-02,   2.231e+03,   3.812e+00,   1.667e-02,   1.680e-01
   5.795e-02,   2.232e+03,   3.813e+00,   1.660e-02,   1.681e-01
   5.807e-02,   2.233e+03,   3.814e+00,   1.654e-02,   1.682e-01
   5.820e-02,   2.234e+03,   3.815e+00,   1.649e-02,   1.683e-01
   5.832e-02,   2.234e+03,   3.816e+00,   1.643e-02,   1.684e-01
   5.845e-02,   2.235e+03,   3.817e+00,   1.637e-02,   1.685e-01
   5.857e-02,   2.236e+03,   3.818e+00,   1.632e-02,   1.686e-01
   5.870e-02,   2.236e+03,   3.819e+00,   1.627e-02,   1.687e-01
   5.882e-02,   2.237e+03,   3.820e+00,   1.622e-02,   1.687e-01
   5.895e-02,   2.237e+03,   3.820e+00,   1.617e-02,   1.688e-01
   5.907e-02,   2.238e+03,   3.821e+00,   1.612e-02,   1.689e-01
   5.920e-02,   2.238e+03,   3.822e+00,   1.607e-02,   1.690e-01
   5.932e-02,   2.239e+03,   3.823e+00,   1.603e-02,   1.690e-01
   5.945e-02,   2.239e+03,   3.823e+00,   1.599e-02,   1.691e-01
   5.957e-02,   2.240e+03,   3.824e+00,   1.594e-02,   1.692e-01
   5.970e-02,   2.240e+03,   3.825e+00,   1.590e-02,   1.692e-01
   5.982e-02,   2.241e+03,   3.825e+00,   1.586e-02,   1.693e-01
   5.995e-02,   2.241e+03,   3.826e+00,   1.582e-02,   1.694e-01
   6.008e-02,   2.242e+03,   3.827e+00,   1.579e-02,   1.694e-01
   6.020e-02,   2.242e+03,   3.827e+00,   1.575e-02,   1.695e-01
   6.033e-02,   2.243e+03,   3.828e+00,   1.571e-02,   1.695e-01
   6.045e-02,   2.243e+03,   3.828e+00,   1.568e-02,   1.696e-01
   6.058e-02,   2.243e+03,   3.829e+00,   1.564e-02,   1.696e-01
   6.070e-02,   2.244e+03,   3.830e+00,   1.561e-02,   1.697e-01
   6.083e-02,   2.244e+03,   3.830e+00,   1.558e-02,   1.697e-01
   6.095e-02,   2.245e+03,   3.831e+00,   1.555e-02,   1.698e-01
   6.108e-02,   2.245e+03,   3.831e+00,   1.552e-02,   1.698e-01
   6.120e-02,   2.245e+03,   3.832e+00,   1.549e-02,   1.699e-01
   6.133e-02,   2.246e+03,   3.832e+00,   1.546e-02,   1.699e-01
   6.145e-02,   2.246e+03,   3.833e+00,   1.543e-02,   1.700e-01
   6.158e-02,   2.246e+03,   3.833e+00,   1.540e-02,   1.700e-01
   6.170e-02,   2.246e+03,   3.833e+00,   1.538e-02,   1.701e-01
   6.183e-02,   2.247e+03,   3.834e+00,   1.535e-02,   1.701e-01
   6.195e-02,   2.247e+03,   3.834e+00,   1.533e-02,   1.701e-01
   6.208e-02,   2.247e+03,   3.835e+00,   1.530e-02,   1.702e-01
   6.220e-02,   2.248e+03,   3.835e+00,   1.528e-02,   1.702e-01
   6.233e-02,   2.248e+03,   3.835e+00,   1.525e-02,   1.703e-01
   6.245e-02,   2.248e+03,   3.836e+00,   1.523e-02,   1.703e-01
   6.258e-02,   2.248e+03,   3.836e+00,   1.521e-02,   1.703e-01
   6.270e-02,   2.249e+03,   3.837e+00,   1.519e-02,   1.704e-01
   6.283e-02,   2.249e+03,   3.837e+00,   1.517e-02,   1.704e-01
   6.295e-02,   2.249e+03,   3.837e+00,   1.515e-02,   1.704e-01
   6.308e-02,   2.249e+03,   3.838e+00,   1.513e-02,   1.705e-01
   6.320e-02,   2.250e+03,   3.838e+00,   1.511e-02,   1.705e-01
   6.333e-02,   2.250e+03,   3.838e+00,   1.509e-02,   1.705e-01
   6.345e-02,   2.250e+03,   3.838e+00,   1.507e-02,   1.705e-01
   6.358e-02,   2.250e+03,   3.839e+00,   1.505e-02,   1.706e-01
   6.370e-02,   2.250e+03,   3.839e+00,   1.503e-02,   1.706e-01
   6.383e-02,   2.251e+03,   3.839e+00,   1.502e-02,   1.706e-01
   6.395e-02,   2.251e+03,   3.840e+00,   1.500e-02,   1.707e-01
   6.408e-02,   2.251e+03,   3.840e+00,   1.498e-02,   1.707e-01
   6.421e-02,   2.251e+03,   3.840e+00,   1.497e-02,   1.707e-01
   6.433e-02,   2.251e+03,   3.840e+00,   1.495e-02,   1.707e-01
   6.446e-02,   2.252e+03,   3.841e+00,   1.494e-02,   1.708e-01
   6.458e-02,   2.252e+03,   3.841e+00,   1.492e-02,   1.708e-01
   6.471e-02,   2.252e+03,   3.841e+00,   1.491e-02,   1.708e-01
   6.483e-02,   2.252e+03,   3.841e+00,   1.490e-02,   1.708e-01
   6.496e-02,   2.252e+03,   3.841e+00,   1.488e-02,   1.708e-01
   6.508e-02,   2.252e+03,   3.842e+00,   1.487e-02,   1.709e-01
   6.521e-02,   2.252e+03,   3.842e+00,   1.486e-02,   1.709e-01
   6.533e-02,   2.253e+03,   3.842e+00,   1.484e-02,   1.709e-01
   6.546e-02,   2.253e+03,   3.842e+00,   1.483e-02,   1.709e-01
   6.558e-02,   2.253e+03,   3.842e+00,   1.482e-02,   1.709e-01
   6.571e-02,   2.253e+03,   3.843e+00,   1.481e-02,   1.710e-01
   6.583e-02,   2.253e+03,   3.843e+00,   1.480e-02,   1.710e-01
   6.596e-02,   2.253e+03,   3.843e+00,   1.479e-02,   1.710e-01
   6.608e-02,   2.253e+03,   3.843e+00,   1.477e-02,   1.710e-01
   6.621e-02,   2.253e+03,   3.843e+00,   1.476e-02,   1.710e-01
   6.633e-02,   2.254e+03,   3.844e+00,   1.475e-02,   1.710e-01
   6.646e-02,   2.254e+03,   3.844e+00,   1.474e-02,   1.711e-01
   6.658e-02,   2.254e+03,   3.844e+00,   1.473e-02,   1.711e-01
   6.671e-02,   2.254e+03,   3.844e+00,   1.472e-02,   1.711e-01
   6.683e-02,   2.254e+03,   3.844e+00,   1.472e-02,   1.711e-01
   6.696e-02,   2.254e+03,   3.844e+00,   1.471e-02,   1.711e-01
   6.708e-02,   2.254e+03,   3.844e+00,   1.470e-02,   1.711e-01
   6.721e-02,   2.254e+03,   3.845e+00,   1.469e-02,   1.712e-01
   6.733e-02,   2.254e+03,   3.845e+00,   1.468e-02,   1.712e-01
   6.746e-02,   2.255e+03,   3.845e+00,   1.467e-02,   1.712e-01
   6.758e-02,   2.255e+03,   3.845e+00,   1.466e-02,   1.712e-01
   6.771e-02,   2.255e+03,   3.845e+00,   1.466e-02,   1.712e-01
   6.783e-02,   2.255e+03,   3.845e+00,   1.465e-02,   1.712e-01
   6.796e-02,   2.255e+03,   3.845e+00,   1.464e-02,   1.712e-01
   6.809e-02,   2.255e+03,   3.845e+00,   1.463e-02,   1.712e-01
   6.821e-02,   2.255e+03,   3.846e+00,   1.463e-02,   1.712e-01
   6.834e-02,   2.255e+03,   3.846e+00,   1.462e-02,   1.713e-01
   6.846e-02,   2.255e+03,   3.846e+00,   1.461e-02,   1.713e-01
   6.859e-02,   2.255e+03,   3.846e+00,   1.461e-02,   1.713e-01
   6.871e-02,   2.255e+03,   3.846e+00,   1.460e-02,   1.713e-01
   6.884e-02,   2.255e+03,   3.846e+00,   1.459e-02,   1.713e-01
   6.896e-02,   2.255e+03,   3.846e+00,   1.459e-02,   1.713e-01
   6.909e-02,   2.256e+03,   3.846e+00,   1.458e-02,   1.713e-01
   6.921e-02,   2.256e+03,   3.846e+00,   1.458e-02,   1.713e-01
   6.934e-02,   2.256e+03,   3.846e+00,   1.457e-02,   1.713e-01
   6.946e-02,   2.256e+03,   3.847e+00,   1.456e-02,   1.713e-01
   6.959e-02,   2.256e+03,   3.847e+00,   1.456e-02,   1.714e-01
   6.971e-02,   2.256e+03,   3.847e+00,   1.455e-02,   1.714e-01
   6.984e-02,   2.256e+03,   3.847e+00,   1.455e-02,   1.714e-01
   6.996e-02,   2.256e+03,   3.847e+00,   1.454e-02,   1.714e-01
   7.009e-02,   2.256e+03,   3.847e+00,   1.454e-02,   1.714e-01
   7.021e-02,   2.256e+03,   3.847e+00,   1.453e-02,   1.714e-01
   7.034e-02,   2.256e+03,   3.847e+00,   1.453e-02,   1.714e-01
   7.046e-02,   2.256e+03,   3.847e+00,   1.452e-02,   1.714e-01
   7.059e-02,   2.256e+03,   3.847e+00,   1.452e-02,   1.714e-01
   7.071e-02,   2.256e+03,   3.847e+00,   1.452e-02,   1.714e-01
   7.084e-02,   2.256e+03,   3.847e+00,   1.451e-02,   1.714e-01
   7.096e-02,   2.256e+03,   3.847e+00,   1.451e-02,   1.714e-01
   7.109e-02,   2.256e+03,   3.848e+00,   1.450e-02,   1.714e-01
   7.121e-02,   2.256e+03,   3.848e+00,   1.450e-02,   1.714e-01
   7.134e-02,   2.257e+03,   3.848e+00,   1.450e-02,   1.715e-01
   7.146e-02,   2.257e+03,   3.848e+00,   1.449e-02,   1.715e-01
   7.159e-02,   2.257e+03,   3.848e+00,   1.449e-02,   1.715e-01
   7.171e-02,   2.257e+03,   3.848e+00,   1.448e-02,   1.715e-01
   7.184e-02,   2.257e+03,   3.848e+00,   1.448e-02,   1.715e-01
   7.196e-02,   2.257e+03,   3.848e+00,   1.448e-02,   1.715e-01
   7.209e-02,   2.257e+03,   3.848e+00,   1.447e-02,   1.715e-01
   7.222e-02,   2.257e+03,   3.848e+00,   1.447e-02,   1.715e-01
   7.234e-02,   2.257e+03,   3.848e+00,   1.447e-02,   1.715e-01
   7.247e-02,   2.257e+03,   3.848e+00,   1.446e-02,   1.715e-01
   7.259e-02,   2.257e+03,   3.848e+00,   1.446e-02,   1.715e-01
   7.272e-02,   2.257e+03,   3.848e+00,   1.446e-02,   1.715e-01
   7.284e-02,   2.257e+03,   3.848e+00,   1.446e-02,   1.715e-01
   7.297e-02,   2.257e+03,   3.848e+00,   1.445e-02,   1.715e-01
   7.309e-02,   2.257e+03,   3.848e+00,   1.445e-02,   1.715e-01
   7.322e-02,   2.257e+03,   3.848e+00,   1.445e-02,   1.715e-01
   7.334e-02,   2.257e+03,   3.848e+00,   1.445e-02,   1.715e-01
   7.347e-02,   2.257e+03,   3.849e+00,   1.444e-02,   1.715e-01
   7.359e-02,   2.257e+03,   3.849e+00,   1.444e-02,   1.715e-01
   7.372e-02,   2.257e+03,   3.849e+00,   1.444e-02,   1.715e-01
   7.384e-02,   2.257e+03,   3.849e+00,   1.444e-02,   1.715e-01
   7.397e-02,   2.257e+03,   3.849e+00,   1.443e-02,   1.716e-01
   7.409e-02,   2.257e+03,   3.849e+00,   1.443e-02,   1.716e-01
   7.422e-02,   2.257e+03,   3.849e+00,   1.443e-02,   1.716e-01
   7.434e-02,   2.257e+03,   3.849e+00,   1.443e-02,   1.716e-01
   7.447e-02,   2.257e+03,   3.849e+00,   1.442e-02,   1.716e-01
   7.459e-02,   2.257e+03,   3.849e+00,   1.442e-02,   1.716e-01
   7.472e-02,   2.257e+03,   3.849e+00,   1.442e-02,   1.716e-01
   7.484e-02,   2.257e+03,   3.849e+00,   1.442e-02,   1.716e-01
   7.497e-02,   2.257e+03,   3.849e+00,   1.442e-02,   1.716e-01
   7.509e-02,   2.257e+03,   3.849e+00,   1.441e-02,   1.716e-01
   7.522e-02,   2.257e+03,   3.849e+00,   1.441e-02,   1.716e-01
   7.534e-02,   2.257e+03,   3.849e+00,   1.441e-02,   1.716e-01
   7.547e-02,   2.257e+03,   3.849e+00,   1.441e-02,   1.716e-01
   7.559e-02,   2.257e+03,   3.849e+00,   1.441e-02,   1.716e-01
   7.572e-02,   2.258e+03,   3.849e+00,   1.441e-02,   1.716e-01
   7.584e-02,   2.258e+03,   3.849e+00,   1.440e-02,   1.716e-01
   7.597e-02,   2.258e+03,   3.849e+00,   1.440e-02,   1.716e-01
   7.610e-02,   2.258e+03,   3.849e+00,   1.440e-02,   1.716e-01
   7.622e-02,   2.258e+03,   3.849e+00,   1.440e-02,   1.716e-01
   7.635e-02,   2.258e+03,   3.849e+00,   1.440e-02,   1.716e-01
   7.647e-02,   2.258e+03,   3.849e+00,   1.440e-02,   1.716e-01
   7.660e-02,   2.258e+03,   3.849e+00,   1.440e-02,   1.716e-01
   7.672e-02,   2.258e+03,   3.849e+00,   1.439e-02,   1.716e-01
   7.685e-02,   2.258e+03,   3.849e+00,   1.439e-02,   1.716e-01
   7.697e-02,   2.258e+03,   3.849e+00,   1.439e-02,   1.716e-01
   7.710e-02,   2.258e+03,   3.849e+00,   1.439e-02,   1.716e-01
   7.722e-02,   2.258e+03,   3.849e+00,   1.439e-02,   1.716e-01
   7.735e-02,   2.258e+03,   3.849e+00,   1.439e-02,   1.716e-01
   7.747e-02,   2.258e+03,   3.849e+00,   1.439e-02,   1.716e-01
   7.760e-02,   2.258e+03,   3.849e+00,   1.439e-02,   1.716e-01
   7.772e-02,   2.258e+03,   3.849e+00,   1.438e-02,   1.716e-01
   7.785e-02,   2.258e+03,   3.849e+00,   1.438e-02,   1.716e-01
   7.797e-02,   2.258e+03,   3.849e+00,   1.438e-02,   1.716e-01
   7.810e-02,   2.258e+03,   3.849e+00,   1.438e-02,   1.716e-01
   7.822e-02,   2.258e+03,   3.850e+00,   1.438e-02,   1.716e-01
   7.835e-02,   2.258e+03,   3.850e+00,   1.438e-02,   1.716e-01
   7.847e-02,   2.258e+03,   3.850e+00,   1.438e-02,   1.716e-01
   7.860e-02,   2.258e+03,   3.850e+00,   1.438e-02,   1.716e-01
   7.872e-02,   2.258e+03,   3.850e+00,   1.438e-02,   1.716e-01
   7.885e-02,   2.258e+03,   3.850e+00,   1.438e-02,   1.716e-01
   7.897e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.716e-01
   7.910e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.716e-01
   7.922e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.716e-01
   7.935e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.717e-01
   7.947e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.717e-01
   7.960e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.717e-01
   7.972e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.717e-01
   7.985e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.717e-01
   7.997e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.717e-01
   8.010e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.717e-01
   8.023e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.717e-01
   8.035e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.717e-01
   8.048e-02,   2.258e+03,   3.850e+00,   1.437e-02,   1.717e-01
   8.060e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.073e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.085e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.098e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.110e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.123e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.135e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.148e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.160e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.173e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.185e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.198e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.210e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.223e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.235e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.248e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.260e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.273e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.285e-02,   2.258e+03,   3.850e+00,   1.436e-02,   1.717e-01
   8.298e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.310e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.323e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.335e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.348e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.360e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.373e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.385e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.398e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.411e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.423e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.436e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.448e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.461e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.473e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.486e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.498e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.511e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.523e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.536e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
   8.548e-02,   2.258e+03,   3.850e+00,   1.435e-02,   1.717e-01
