  Grid,   Temperature,   Uvec,  C7H16, O2, CO2
   4.824e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.482e-15
   4.925e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.483e-15
   5.025e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.484e-15
   5.126e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.487e-15
   5.226e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.492e-15
   5.327e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.502e-15
   5.427e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.519e-15
   5.528e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.550e-15
   5.628e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.609e-15
   5.729e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.723e-15
   5.829e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.949e-15
   5.930e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   4.409e-15
   6.030e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   5.372e-15
   6.131e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   7.436e-15
   6.231e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   1.195e-14
   6.332e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   2.195e-14
   6.432e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   4.439e-14
   6.533e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   9.515e-14
   6.633e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   2.106e-13
   6.734e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   4.742e-13
   6.834e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   1.078e-12
   6.935e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   2.461e-12
   7.035e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   5.635e-12
   7.136e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   1.292e-11
   7.236e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   2.967e-11
   7.337e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   6.815e-11
   7.437e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   1.566e-10
   7.538e-03,   3.000e+02,   2.665e-01,   5.020e-02,   2.203e-01,   3.598e-10
   7.638e-03,   3.000e+02,   2.664e-01,   5.020e-02,   2.203e-01,   8.269e-10
   7.739e-03,   3.000e+02,   2.664e-01,   5.020e-02,   2.203e-01,   1.900e-09
   7.839e-03,   3.000e+02,   2.664e-01,   5.020e-02,   2.203e-01,   4.368e-09
   7.940e-03,   2.999e+02,   2.664e-01,   5.020e-02,   2.203e-01,   1.004e-08
   8.040e-03,   2.999e+02,   2.664e-01,   5.020e-02,   2.203e-01,   2.308e-08
   8.141e-03,   2.999e+02,   2.664e-01,   5.020e-02,   2.203e-01,   5.304e-08
   8.241e-03,   2.999e+02,   2.664e-01,   5.020e-02,   2.203e-01,   1.219e-07
   8.342e-03,   2.999e+02,   2.664e-01,   5.020e-02,   2.203e-01,   2.802e-07
   8.442e-03,   2.999e+02,   2.664e-01,   5.020e-02,   2.203e-01,   6.441e-07
   8.543e-03,   3.000e+02,   2.664e-01,   5.019e-02,   2.203e-01,   1.480e-06
   8.643e-03,   3.000e+02,   2.665e-01,   5.019e-02,   2.203e-01,   3.403e-06
   8.744e-03,   3.000e+02,   2.665e-01,   5.019e-02,   2.203e-01,   7.821e-06
   8.844e-03,   3.002e+02,   2.666e-01,   5.018e-02,   2.203e-01,   1.797e-05
   8.945e-03,   3.005e+02,   2.669e-01,   5.016e-02,   2.202e-01,   4.128e-05
   9.045e-03,   3.012e+02,   2.675e-01,   5.012e-02,   2.202e-01,   9.471e-05
   9.146e-03,   3.028e+02,   2.690e-01,   5.003e-02,   2.199e-01,   2.168e-04
   9.246e-03,   3.065e+02,   2.723e-01,   4.981e-02,   2.195e-01,   4.940e-04
   9.347e-03,   3.147e+02,   2.799e-01,   4.934e-02,   2.184e-01,   1.113e-03
   9.447e-03,   3.330e+02,   2.964e-01,   4.831e-02,   2.161e-01,   2.451e-03
   9.548e-03,   3.712e+02,   3.313e-01,   4.621e-02,   2.115e-01,   5.163e-03
   9.648e-03,   4.450e+02,   3.990e-01,   4.238e-02,   2.030e-01,   1.013e-02
   9.749e-03,   5.718e+02,   5.166e-01,   3.617e-02,   1.892e-01,   1.820e-02
   9.849e-03,   7.643e+02,   6.979e-01,   2.716e-02,   1.692e-01,   2.992e-02
   9.950e-03,   1.026e+03,   9.501e-01,   1.537e-02,   1.425e-01,   4.571e-02
   1.000e-02,   1.182e+03,   1.104e+00,   8.513e-03,   1.255e-01,   5.593e-02
   1.005e-02,   1.347e+03,   1.269e+00,   2.792e-03,   1.071e-01,   6.733e-02
   1.015e-02,   1.629e+03,   1.550e+00,   4.419e-05,   7.408e-02,   9.098e-02
   1.025e-02,   1.736e+03,   1.649e+00,   2.231e-07,   6.117e-02,   1.082e-01
   1.035e-02,   1.793e+03,   1.698e+00,   6.125e-10,   5.603e-02,   1.190e-01
   1.045e-02,   1.834e+03,   1.732e+00,   1.095e-12,   5.330e-02,   1.259e-01
   1.055e-02,   1.865e+03,   1.757e+00,   1.413e-15,   5.157e-02,   1.304e-01
   1.065e-02,   1.889e+03,   1.776e+00,   1.419e-18,   5.036e-02,   1.337e-01
   1.075e-02,   1.908e+03,   1.792e+00,   1.167e-21,   4.946e-02,   1.361e-01
   1.085e-02,   1.923e+03,   1.804e+00,   8.185e-25,   4.877e-02,   1.380e-01
   1.095e-02,   1.936e+03,   1.815e+00,   5.034e-28,   4.822e-02,   1.395e-01
   1.106e-02,   1.947e+03,   1.823e+00,   2.776e-31,   4.776e-02,   1.408e-01
   1.116e-02,   1.956e+03,   1.831e+00,   1.397e-34,   4.738e-02,   1.419e-01
   1.126e-02,   1.964e+03,   1.837e+00,   6.496e-38,   4.706e-02,   1.428e-01
   1.136e-02,   1.971e+03,   1.842e+00,   2.824e-41,   4.678e-02,   1.436e-01
   1.146e-02,   1.977e+03,   1.847e+00,   1.157e-44,   4.654e-02,   1.444e-01
   1.156e-02,   1.982e+03,   1.851e+00,   4.504e-48,   4.632e-02,   1.450e-01
   1.166e-02,   1.987e+03,   1.855e+00,   1.674e-51,   4.614e-02,   1.456e-01
   1.176e-02,   1.991e+03,   1.859e+00,   5.978e-55,   4.597e-02,   1.461e-01
   1.186e-02,   1.995e+03,   1.862e+00,   2.058e-58,   4.582e-02,   1.465e-01
   1.196e-02,   1.998e+03,   1.864e+00,   6.858e-62,   4.569e-02,   1.469e-01
   1.206e-02,   2.001e+03,   1.867e+00,   2.219e-65,   4.557e-02,   1.473e-01
   1.216e-02,   2.004e+03,   1.869e+00,   6.988e-69,   4.546e-02,   1.477e-01
   1.226e-02,   2.007e+03,   1.871e+00,   2.148e-72,   4.536e-02,   1.480e-01
   1.236e-02,   2.009e+03,   1.873e+00,   6.457e-76,   4.527e-02,   1.483e-01
   1.246e-02,   2.011e+03,   1.875e+00,   1.902e-79,   4.519e-02,   1.485e-01
   1.256e-02,   2.013e+03,   1.876e+00,   5.497e-83,   4.512e-02,   1.488e-01
   1.266e-02,   2.015e+03,   1.878e+00,   1.561e-86,   4.505e-02,   1.490e-01
   1.276e-02,   2.017e+03,   1.879e+00,   4.365e-90,   4.499e-02,   1.492e-01
   1.286e-02,   2.018e+03,   1.880e+00,   1.202e-93,   4.493e-02,   1.494e-01
   1.296e-02,   2.020e+03,   1.881e+00,   3.265e-97,   4.488e-02,   1.496e-01
   1.307e-02,   2.021e+03,   1.882e+00,  8.757e-101,   4.483e-02,   1.497e-01
   1.317e-02,   2.023e+03,   1.883e+00,  2.320e-104,   4.478e-02,   1.499e-01
   1.327e-02,   2.024e+03,   1.884e+00,  6.079e-108,   4.474e-02,   1.500e-01
   1.337e-02,   2.025e+03,   1.885e+00,  1.576e-111,   4.470e-02,   1.502e-01
   1.347e-02,   2.026e+03,   1.886e+00,  4.046e-115,   4.466e-02,   1.503e-01
   1.357e-02,   2.027e+03,   1.887e+00,  1.029e-118,   4.463e-02,   1.504e-01
   1.367e-02,   2.028e+03,   1.888e+00,  2.596e-122,   4.460e-02,   1.505e-01
   1.377e-02,   2.029e+03,   1.888e+00,  6.492e-126,   4.457e-02,   1.506e-01
   1.387e-02,   2.030e+03,   1.889e+00,  1.611e-129,   4.454e-02,   1.507e-01
   1.397e-02,   2.030e+03,   1.890e+00,  3.970e-133,   4.451e-02,   1.508e-01
   1.407e-02,   2.031e+03,   1.890e+00,  9.715e-137,   4.449e-02,   1.509e-01
   1.417e-02,   2.032e+03,   1.891e+00,  2.362e-140,   4.446e-02,   1.510e-01
   1.427e-02,   2.032e+03,   1.891e+00,  5.707e-144,   4.444e-02,   1.511e-01
   1.437e-02,   2.033e+03,   1.892e+00,  1.371e-147,   4.442e-02,   1.511e-01
   1.447e-02,   2.034e+03,   1.892e+00,  3.275e-151,   4.440e-02,   1.512e-01
   1.457e-02,   2.034e+03,   1.893e+00,  7.782e-155,   4.438e-02,   1.513e-01
   1.467e-02,   2.035e+03,   1.893e+00,  1.840e-158,   4.437e-02,   1.514e-01
   1.477e-02,   2.035e+03,   1.893e+00,  4.330e-162,   4.435e-02,   1.514e-01
   1.487e-02,   2.036e+03,   1.894e+00,  1.014e-165,   4.433e-02,   1.515e-01
   1.497e-02,   2.036e+03,   1.894e+00,  2.366e-169,   4.432e-02,   1.515e-01
   1.508e-02,   2.037e+03,   1.895e+00,  5.497e-173,   4.431e-02,   1.516e-01
   1.518e-02,   2.037e+03,   1.895e+00,  1.272e-176,   4.429e-02,   1.516e-01
   1.528e-02,   2.037e+03,   1.895e+00,  2.932e-180,   4.428e-02,   1.517e-01
   1.538e-02,   2.038e+03,   1.896e+00,  6.736e-184,   4.427e-02,   1.517e-01
   1.548e-02,   2.038e+03,   1.896e+00,  1.542e-187,   4.426e-02,   1.518e-01
   1.558e-02,   2.039e+03,   1.896e+00,  3.519e-191,   4.425e-02,   1.518e-01
   1.568e-02,   2.039e+03,   1.896e+00,  8.006e-195,   4.424e-02,   1.518e-01
   1.578e-02,   2.039e+03,   1.897e+00,  1.816e-198,   4.423e-02,   1.519e-01
   1.588e-02,   2.040e+03,   1.897e+00,  4.107e-202,   4.422e-02,   1.519e-01
   1.598e-02,   2.040e+03,   1.897e+00,  9.262e-206,   4.421e-02,   1.520e-01
   1.608e-02,   2.040e+03,   1.897e+00,  2.084e-209,   4.420e-02,   1.520e-01
   1.618e-02,   2.040e+03,   1.898e+00,  4.676e-213,   4.419e-02,   1.520e-01
   1.628e-02,   2.041e+03,   1.898e+00,  1.047e-216,   4.418e-02,   1.521e-01
   1.638e-02,   2.041e+03,   1.898e+00,  2.338e-220,   4.418e-02,   1.521e-01
   1.648e-02,   2.041e+03,   1.898e+00,  5.210e-224,   4.417e-02,   1.521e-01
   1.658e-02,   2.041e+03,   1.898e+00,  1.159e-227,   4.416e-02,   1.521e-01
   1.668e-02,   2.042e+03,   1.899e+00,  2.571e-231,   4.416e-02,   1.522e-01
   1.678e-02,   2.042e+03,   1.899e+00,  5.695e-235,   4.415e-02,   1.522e-01
   1.688e-02,   2.042e+03,   1.899e+00,  1.259e-238,   4.414e-02,   1.522e-01
   1.698e-02,   2.042e+03,   1.899e+00,  2.778e-242,   4.414e-02,   1.522e-01
   1.709e-02,   2.042e+03,   1.899e+00,  6.121e-246,   4.413e-02,   1.523e-01
   1.719e-02,   2.043e+03,   1.899e+00,  1.346e-249,   4.413e-02,   1.523e-01
   1.729e-02,   2.043e+03,   1.899e+00,  2.956e-253,   4.412e-02,   1.523e-01
   1.739e-02,   2.043e+03,   1.900e+00,  6.481e-257,   4.412e-02,   1.523e-01
   1.749e-02,   2.043e+03,   1.900e+00,  1.419e-260,   4.411e-02,   1.523e-01
   1.759e-02,   2.043e+03,   1.900e+00,  3.102e-264,   4.411e-02,   1.524e-01
   1.769e-02,   2.043e+03,   1.900e+00,  6.771e-268,   4.411e-02,   1.524e-01
   1.779e-02,   2.043e+03,   1.900e+00,  1.476e-271,   4.410e-02,   1.524e-01
   1.789e-02,   2.044e+03,   1.900e+00,  3.214e-275,   4.410e-02,   1.524e-01
   1.799e-02,   2.044e+03,   1.900e+00,  6.991e-279,   4.409e-02,   1.524e-01
   1.809e-02,   2.044e+03,   1.900e+00,  1.519e-282,   4.409e-02,   1.524e-01
   1.819e-02,   2.044e+03,   1.900e+00,  3.295e-286,   4.409e-02,   1.524e-01
   1.829e-02,   2.044e+03,   1.901e+00,  7.141e-290,   4.408e-02,   1.525e-01
   1.839e-02,   2.044e+03,   1.901e+00,  1.546e-293,   4.408e-02,   1.525e-01
   1.849e-02,   2.044e+03,   1.901e+00,  3.344e-297,   4.408e-02,   1.525e-01
   1.859e-02,   2.044e+03,   1.901e+00,  7.226e-301,   4.408e-02,   1.525e-01
   1.869e-02,   2.045e+03,   1.901e+00,  1.560e-304,   4.407e-02,   1.525e-01
   1.879e-02,   2.045e+03,   1.901e+00,  3.364e-308,   4.407e-02,   1.525e-01
   1.889e-02,   2.045e+03,   1.901e+00,  7.250e-312,   4.407e-02,   1.525e-01
   1.899e-02,   2.045e+03,   1.901e+00,  1.561e-315,   4.406e-02,   1.525e-01
   1.910e-02,   2.045e+03,   1.901e+00,  3.353e-319,   4.406e-02,   1.526e-01
   1.920e-02,   2.045e+03,   1.901e+00,  4.348e-322,   4.406e-02,   1.526e-01
   1.930e-02,   2.045e+03,   1.901e+00,  1.976e-322,   4.406e-02,   1.526e-01
   1.940e-02,   2.045e+03,   1.901e+00, -4.990e-322,   4.406e-02,   1.526e-01
   1.950e-02,   2.045e+03,   1.901e+00, -1.062e-321,   4.405e-02,   1.526e-01
   1.960e-02,   2.045e+03,   1.901e+00, -1.117e-321,   4.405e-02,   1.526e-01
   1.970e-02,   2.045e+03,   1.902e+00,  1.033e-321,   4.405e-02,   1.526e-01
   1.980e-02,   2.045e+03,   1.902e+00,  4.941e-324,   4.405e-02,   1.526e-01
   1.990e-02,   2.045e+03,   1.902e+00,  1.779e-322,   4.405e-02,   1.526e-01
   2.000e-02,   2.045e+03,   1.902e+00,  1.779e-322,   4.405e-02,   1.526e-01
