# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s]
0.1131,0.033927,6.81594,46.457,1.32662e-07,283.759,300,-5.76605e-06
0.11315,0.033942,6.79835,46.2176,1.31638e-07,283.759,300,-5.76605e-06
0.1132,0.033957,6.78072,45.9782,1.30617e-07,283.758,300,-5.76605e-06
0.11325,0.033972,6.76305,45.7389,1.29598e-07,283.758,300,-5.76605e-06
0.1133,0.033987,6.74533,45.4995,1.28582e-07,283.758,300,-5.76605e-06
0.11335,0.034002,6.72757,45.2602,1.27569e-07,283.758,300,-5.76605e-06
0.1134,0.034017,6.70976,45.0208,1.26559e-07,283.758,300,-5.76605e-06
0.11345,0.034032,6.6919,44.7815,1.25551e-07,283.758,300,-5.76605e-06
0.1135,0.034047,6.67399,44.5422,1.24546e-07,283.758,300,-5.76605e-06
0.11355,0.034062,6.65604,44.3029,1.23543e-07,283.758,300,-5.76605e-06
0.1136,0.034077,6.63804,44.0636,1.22544e-07,283.758,300,-5.76605e-06
0.11365,0.034092,6.61999,43.8243,1.21547e-07,283.758,300,-5.76605e-06
0.1137,0.034107,6.60189,43.585,1.20553e-07,283.757,300,-5.76605e-06
0.11375,0.034122,6.58375,43.3457,1.19561e-07,283.757,300,-5.76605e-06
0.1138,0.034137,6.56555,43.1065,1.18573e-07,283.757,300,-5.76605e-06
0.11385,0.034152,6.54731,42.8672,1.17587e-07,283.757,300,-5.76605e-06
0.1139,0.034167,6.52901,42.628,1.16604e-07,283.757,300,-5.76605e-06
0.11395,0.034182,6.51066,42.3887,1.15624e-07,283.757,300,-5.76605e-06
0.114,0.034197,6.49226,42.1495,1.14646e-07,283.757,300,-5.76605e-06
0.11405,0.034212,6.47381,41.9103,1.13672e-07,283.757,300,-5.76605e-06
0.1141,0.034227,6.45531,41.6711,1.127e-07,283.757,300,-5.76605e-06
0.11415,0.034242,6.43676,41.4319,1.11731e-07,283.757,300,-5.76605e-06
0.1142,0.034257,6.41815,41.1927,1.10765e-07,283.756,300,-5.76605e-06
0.11425,0.034272,6.39949,40.9535,1.09801e-07,283.756,300,-5.76605e-06
0.1143,0.034287,6.38078,40.7143,1.08841e-07,283.756,300,-5.76605e-06
0.11435,0.034302,6.36201,40.4751,1.07883e-07,283.756,300,-5.76605e-06
0.1144,0.034317,6.34318,40.236,1.06929e-07,283.756,300,-5.76605e-06
0.11445,0.034332,6.32431,39.9968,1.05977e-07,283.756,300,-5.76605e-06
0.1145,0.034347,6.30537,39.7577,1.05028e-07,283.756,300,-5.76605e-06
0.11455,0.034362,6.28638,39.5186,1.04082e-07,283.756,300,-5.76605e-06
0.1146,0.034377,6.26733,39.2795,1.03138e-07,283.755,300,-5.76605e-06
0.11465,0.034392,6.24823,39.0404,1.02198e-07,283.755,300,-5.76605e-06
0.1147,0.034407,6.22907,38.8013,1.01261e-07,283.755,300,-5.76605e-06
0.11475,0.034422,6.20984,38.5622,1.00326e-07,283.755,300,-5.76605e-06
