  Grid,   Temperature,   Uvec,  C7H16, O2, CO2
   1.317e-02,   2.023e+03,   1.887e+00,  2.097e-104,   4.478e-02,   1.499e-01
   1.327e-02,   2.024e+03,   1.888e+00,  5.481e-108,   4.474e-02,   1.500e-01
   1.337e-02,   2.025e+03,   1.889e+00,  1.417e-111,   4.470e-02,   1.502e-01
   1.347e-02,   2.026e+03,   1.889e+00,  3.630e-115,   4.467e-02,   1.503e-01
   1.357e-02,   2.027e+03,   1.890e+00,  9.211e-119,   4.463e-02,   1.504e-01
   1.367e-02,   2.028e+03,   1.891e+00,  2.318e-122,   4.460e-02,   1.505e-01
   1.377e-02,   2.029e+03,   1.892e+00,  5.785e-126,   4.457e-02,   1.506e-01
   1.387e-02,   2.030e+03,   1.892e+00,  1.433e-129,   4.454e-02,   1.507e-01
   1.397e-02,   2.031e+03,   1.893e+00,  3.525e-133,   4.451e-02,   1.508e-01
   1.407e-02,   2.032e+03,   1.893e+00,  8.611e-137,   4.449e-02,   1.509e-01
   1.417e-02,   2.032e+03,   1.894e+00,  2.091e-140,   4.447e-02,   1.510e-01
   1.427e-02,   2.033e+03,   1.895e+00,  5.045e-144,   4.444e-02,   1.511e-01
   1.437e-02,   2.034e+03,   1.895e+00,  1.211e-147,   4.442e-02,   1.511e-01
   1.447e-02,   2.034e+03,   1.896e+00,  2.890e-151,   4.440e-02,   1.512e-01
   1.457e-02,   2.035e+03,   1.896e+00,  6.864e-155,   4.439e-02,   1.513e-01
   1.467e-02,   2.035e+03,   1.896e+00,  1.623e-158,   4.437e-02,   1.513e-01
   1.477e-02,   2.036e+03,   1.897e+00,  3.818e-162,   4.435e-02,   1.514e-01
   1.487e-02,   2.036e+03,   1.897e+00,  8.946e-166,   4.434e-02,   1.515e-01
   1.497e-02,   2.037e+03,   1.898e+00,  2.088e-169,   4.432e-02,   1.515e-01
   1.508e-02,   2.037e+03,   1.898e+00,  4.853e-173,   4.431e-02,   1.516e-01
   1.518e-02,   2.038e+03,   1.898e+00,  1.124e-176,   4.429e-02,   1.516e-01
   1.528e-02,   2.038e+03,   1.899e+00,  2.594e-180,   4.428e-02,   1.517e-01
   1.538e-02,   2.038e+03,   1.899e+00,  5.968e-184,   4.427e-02,   1.517e-01
   1.548e-02,   2.039e+03,   1.899e+00,  1.369e-187,   4.426e-02,   1.518e-01
   1.558e-02,   2.039e+03,   1.899e+00,  3.130e-191,   4.425e-02,   1.518e-01
   1.568e-02,   2.039e+03,   1.900e+00,  7.135e-195,   4.424e-02,   1.518e-01
   1.578e-02,   2.040e+03,   1.900e+00,  1.622e-198,   4.423e-02,   1.519e-01
   1.588e-02,   2.040e+03,   1.900e+00,  3.679e-202,   4.422e-02,   1.519e-01
   1.598e-02,   2.040e+03,   1.900e+00,  8.321e-206,   4.421e-02,   1.519e-01
   1.608e-02,   2.041e+03,   1.901e+00,  1.878e-209,   4.420e-02,   1.520e-01
   1.618e-02,   2.041e+03,   1.901e+00,  4.227e-213,   4.419e-02,   1.520e-01
   1.628e-02,   2.041e+03,   1.901e+00,  9.493e-217,   4.419e-02,   1.520e-01
   1.638e-02,   2.041e+03,   1.901e+00,  2.127e-220,   4.418e-02,   1.521e-01
   1.648e-02,   2.042e+03,   1.902e+00,  4.756e-224,   4.417e-02,   1.521e-01
   1.658e-02,   2.042e+03,   1.902e+00,  1.061e-227,   4.416e-02,   1.521e-01
   1.668e-02,   2.042e+03,   1.902e+00,  2.362e-231,   4.416e-02,   1.522e-01
   1.678e-02,   2.042e+03,   1.902e+00,  5.246e-235,   4.415e-02,   1.522e-01
   1.688e-02,   2.042e+03,   1.902e+00,  1.162e-238,   4.415e-02,   1.522e-01
   1.698e-02,   2.043e+03,   1.902e+00,  2.570e-242,   4.414e-02,   1.522e-01
   1.709e-02,   2.043e+03,   1.903e+00,  5.668e-246,   4.413e-02,   1.522e-01
   1.719e-02,   2.043e+03,   1.903e+00,  1.247e-249,   4.413e-02,   1.523e-01
   1.729e-02,   2.043e+03,   1.903e+00,  2.735e-253,   4.412e-02,   1.523e-01
   1.739e-02,   2.043e+03,   1.903e+00,  5.982e-257,   4.412e-02,   1.523e-01
   1.749e-02,   2.044e+03,   1.903e+00,  1.304e-260,   4.412e-02,   1.523e-01
   1.759e-02,   2.044e+03,   1.903e+00,  2.833e-264,   4.411e-02,   1.523e-01
   1.769e-02,   2.044e+03,   1.903e+00,  6.130e-268,   4.411e-02,   1.524e-01
   1.779e-02,   2.044e+03,   1.903e+00,  1.321e-271,   4.410e-02,   1.524e-01
   1.789e-02,   2.044e+03,   1.904e+00,  2.830e-275,   4.410e-02,   1.524e-01
   1.799e-02,   2.044e+03,   1.904e+00,  6.028e-279,   4.410e-02,   1.524e-01
   1.809e-02,   2.044e+03,   1.904e+00,  1.275e-282,   4.409e-02,   1.524e-01
   1.819e-02,   2.045e+03,   1.904e+00,  2.674e-286,   4.409e-02,   1.524e-01
   1.829e-02,   2.045e+03,   1.904e+00,  5.552e-290,   4.409e-02,   1.525e-01
   1.839e-02,   2.045e+03,   1.904e+00,  1.138e-293,   4.408e-02,   1.525e-01
   1.849e-02,   2.045e+03,   1.904e+00,  2.293e-297,   4.408e-02,   1.525e-01
   1.859e-02,   2.045e+03,   1.904e+00,  4.519e-301,   4.408e-02,   1.525e-01
   1.869e-02,   2.045e+03,   1.904e+00,  8.639e-305,   4.407e-02,   1.525e-01
   1.879e-02,   2.045e+03,   1.904e+00,  1.578e-308,   4.407e-02,   1.525e-01
   1.889e-02,   2.045e+03,   1.904e+00,  2.672e-312,   4.407e-02,   1.525e-01
   1.899e-02,   2.045e+03,   1.904e+00,  3.912e-316,   4.407e-02,   1.525e-01
   1.910e-02,   2.045e+03,   1.905e+00,  3.838e-320,   4.406e-02,   1.525e-01
   1.920e-02,   2.046e+03,   1.905e+00,  2.866e-322,   4.406e-02,   1.526e-01
   1.930e-02,   2.046e+03,   1.905e+00,  1.976e-322,   4.406e-02,   1.526e-01
   1.940e-02,   2.046e+03,   1.905e+00, -4.990e-322,   4.406e-02,   1.526e-01
   1.950e-02,   2.046e+03,   1.905e+00, -1.062e-321,   4.406e-02,   1.526e-01
   1.960e-02,   2.046e+03,   1.905e+00, -1.117e-321,   4.405e-02,   1.526e-01
   1.970e-02,   2.046e+03,   1.905e+00,  1.033e-321,   4.405e-02,   1.526e-01
   1.980e-02,   2.046e+03,   1.905e+00,  4.941e-324,   4.405e-02,   1.526e-01
   1.990e-02,   2.046e+03,   1.905e+00,  1.779e-322,   4.405e-02,   1.526e-01
   2.000e-02,   2.046e+03,   1.905e+00,  1.779e-322,   4.405e-02,   1.526e-01
